"Author","MinRating","MaxRating","MedRating","AvgRating"
"thetorontokid",305,5523,1659.5,2073.16666666667
"thetransgirlwhoneverwas",83,379,231,231
"thetrueliesofafangirl",1125,1125,1125,1125
"theunacknowledged",867,11810,3595,5424
"theunchartedgalaxies",413,413,413,413
"thevalesofanduin",92,2733,754,875.1
"thevictorianghost",921,921,921,921
"thevwchu",1727,1727,1727,1727
"thewalkingkylo",293,293,293,293
"thewayofthemandalorian",1530,1530,1530,1530
"thewayofthetrashcompactor (BriarLily)",709,3393,1600,1825.5
"thewaywardwriter",33,441,115.5,173.666666666667
"theweddingofthefoxes",450,2010,779.5,966.142857142857
"thewickedverkaiking",66,609,324,333
"thewightknight",53,4558,892,1069.76623376623
"thewritingchip",1697,1697,1697,1697
"thewritingpuss",850,850,850,850
"theyareneversatisfied",746,746,746,746
"theycallme_ook",162,162,162,162
"theycallmesuperboy",981,7988,2180.5,3332.5
"theyoungestpadawan",302,302,302,302
"thiefless",2249,2249,2249,2249
"thighloren",335,335,335,335
"thingswithwings",7975,7975,7975,7975
"thinkatory",46,1158,663,632.5
"third_charm",1010,1010,1010,1010
"thirstaidkit",87,87,87,87
"thirsty4percy",336,336,336,336
"thirteenmyspacegirl",65,521,142.5,217.75
"thirties (CharlesAndCo)",116,6837,3476.5,3476.5
"thisbluespirit",75,969,410,502.333333333333
"thisisnotthepseudyourelookingfor",53,1484,312,423.25
"thisiswherethefishlives",3769,5844,4806.5,4806.5
"thisloveisallconsuming",3946,3946,3946,3946
"thisonestargazer",162,162,162,162
"tholomuwu",7700,7700,7700,7700
"thortillaa",1183,1183,1183,1183
"thosefarplaces",319,319,319,319
"thoseindarkness",748,748,748,748
"thosewhowanderwithfire",71,16064,832,2489.33333333333
"thoughtsappear",1864,1864,1864,1864
"thousandsuns23",909,909,909,909
"thraenthraen",284,284,284,284
"thrawnlife (draculard)",4,1312,246,343.632653061225
"thrawnsromcom",409,409,409,409
"threadofgrace (phoenix_and_the_ash)",258,305,281.5,281.5
"threekisses",2674,2674,2674,2674
"thriceandonce (sylvaine)",135,269,202,202
"thriftstoreteacup",28,683,260,348.727272727273
"thtdrm",590,590,590,590
"tianjin",591,591,591,591
"tiarnanabhfainni",239,239,239,239
"tico (pining)",1422,1422,1422,1422
"tidal (orphan_account)",48,48,48,48
"tiend",296,10371,628,2086.71428571429
"tiffdawg",633,633,633,633
"tigerchild",919,1588,1253.5,1253.5
"tigereyes45",434,2755,1213.5,1155.5
"tigerlady (shetiger)",262,262,262,262
"tigerlilycorinne",3776,3776,3776,3776
"tigersharktimes",725,732,728.5,728.5
"tigragrece",42,240,161,147.666666666667
"tigress",435,435,435,435
"tigriswolf",1540,9028,5284,5284
"tilchapterthree",1277,1277,1277,1277
"tildarcta",129,1250,629.5,708.5
"tilltonightdouspart",96,96,96,96
"tillwinter",865,865,865,865
"tillysaysfuck",1339,1339,1339,1339
"tilthendoftheline (orphan_account)",2612,2612,2612,2612
"timeladyleo",438,438,438,438
"timelocked",929,929,929,929
"timelordofrassilon",5608,5608,5608,5608
"timetoboldlygo",108,1827,391,520.125
"timetoucheseternity",743,1910,1326.5,1326.5
"tinaz",3446,3446,3446,3446
"tinderbox210",396,396,396,396
"tinkeringhiccup",1187,1187,1187,1187
"tinokravitz",1556,4928,3907,3463.66666666667
"tiny_dreamer",47,47,47,47
"tinybeep",164,972,244,443.2
"tinybensolo",1865,5524,3694.5,3694.5
"tinyfirefly",64,351,207.5,207.5
"tinyfuriosa",1426,1426,1426,1426
"tinyphrases",486,486,486,486
"tinypinkmouse_podfics (tinypinkmouse)",143,837,270,416.666666666667
"tinyvoices",1152,1152,1152,1152
"tiredlesbean",393,393,393,393
"tiredmoonlight",212,212,212,212
"tiresroll",119,119,119,119
"tisha_p_moon",952,952,952,952
"titasjournal",581,5129,961,1908
"titteringcat",399,990,412,600.333333333333
"tjs_whatnot",152,152,152,152
"tmwillson3",210,1716,606,665.571428571429
"tnnyoh",122,122,122,122
"to-a-merrier-world (wayward_wolves)",223,223,223,223
"toastystats (destinationtoast)",426,426,426,426
"tobestik",567,1043,805,805
"toboddly",254,254,254,254
"tocourtdisaster",37,1616,792,815
"todisturbtheuniverse",629,1948,1288.5,1288.5
"todreaminscarlet",148,1641,897,870.833333333333
"togekissies",474,474,474,474
"tokyofish",1262,1262,1262,1262
"tolstayas",1365,1365,1365,1365
"tomatotrail",197,652,439,411
"tomboy561623",9,1471,400.5,632
"tomlinstylescutie",3686,3686,3686,3686
"tomthefanboy",75,99,87,87
"tonberrys",761,761,761,761
"toncheri",703,703,703,703
"tonysnarks",979,979,979,979
"too_many_sabers",48,661,354.5,354.5
"too_obsessed_with_everything",621,801,711,711
"toogaytodrive (pileofpolaroids)",348,348,348,348
"toomanydice",1,54,11,14.5714285714286
"toomanystoryideas",1096,1096,1096,1096
"tooyoungtobeold",447,447,447,447
"topazice",283,283,283,283
"toque",226,11779,1076.5,3539.5
"torch",120,6664,859.5,2125.75
"totally_hetero",465,1479,565.5,768.75
"totchipanda",725,725,725,725
"tothebatcave53",256,256,256,256
"tothefoolswhodream",170,286,228,228
"towardsmorning",676,676,676,676
"towine (blacktreecle)",4101,4101,4101,4101
"toxic_androgyny",3303,3303,3303,3303
"toxicfrankenstein",309,309,309,309
"tphgEDwMo6LRzUGzZ2zj",19,182,68,84.25
"tragedie",328,417,372.5,372.5
"tragic_fantasyfan21",721,721,721,721
"trainerlyra",1009,1009,1009,1009
"traitor_for_hire",58,255,129,148.125
"transatlantyks",203,203,203,203
"transcendencism",56,191,101,102.916666666667
"transfinn",559,2677,1618,1618
"transgendergerard",271,271,271,271
"transientattention",154,1190,962,768.666666666667
"transkenobis",248,682,465,465
"transportive",80,100,90,90
"trappednightingale",78,10459,993.5,3131
"trash_floof",113,113,113,113
"trash_noodle",611,1018,814.5,814.5
"trash_to_the_power_of_me",1531,1531,1531,1531
"trashforanidala (MyBleedingSapphireHeart)",1021,1021,1021,1021
"trashforreylo",759,759,759,759
"trashofthethings",232,339,285.5,285.5
"trashtrove (editoress)",1302,1302,1302,1302
"trashy6282",1175,1641,1408,1408
"trashyshipper",470,470,470,470
"treasureofmyheart",480,480,480,480
"treatster",176,1377,265,487.6
"treblemirinlens",95,1130,159,322.666666666667
"treenahasthaal",497,4853,799,1467.77777777778
"treeofworlds",874,1905,1389.5,1389.5
"treescape",147,32159,1307,2454.86486486487
"treetracer",1113,1113,1113,1113
"treezie",375861,375861,375861,375861
"treibsand",72,1174,579.5,621.625
"trekkietracks",738,738,738,738
"trekwars777",17,460,130,173.235294117647
"trextyrano",2,91,59,48.6
"tribbletrash",1747,1747,1747,1747
"tricksterity",5577,5577,5577,5577
"trill_gutterbug",897,897,897,897
"trilla",641,754,697.5,697.5
"trillasbitch",59,59,59,59
"trillasuduri (Witcherology)",3540,3540,3540,3540
"trinityskye",539,539,539,539
"tripletmoons",1396,2037,1716.5,1716.5
"triss (kikimora)",529,529,529,529
"trite",16,604,373,350.666666666667
"tritonreverse",54,218,136,136
"trizmoura",131,131,131,131
"trololonasty",50,50,50,50
"troubledsnail23",897,897,897,897
"troughtheroofnunderground",3401,3401,3401,3401
"trouvqille",1668,1668,1668,1668
"trsu",126,946,430,483
"trucywrightz",85,85,85,85
"trusfated_solar",168,3516,1795,1613
"truthtakestime",114,2046,558,678
"truthwallflower",310,2325,1317.5,1317.5
"try_reset (technorat)",1108,1108,1108,1108
"trynafindanunusedusername",6433,6433,6433,6433
"tsepesh",90,101,95.5,95.5
"tshirtwar",1463,1463,1463,1463
"tspofnutmeg",53,896,231,264.692307692308
"tsuwubaki",756,1475,1115.5,1115.5
"tuatarasa",42,1215,1001.5,815
"tuckercolour",439,2802,1784,1808
"tuesday",192,192,192,192
"tuesdead",6080,6080,6080,6080
"tulipcrown",765,765,765,765
"tulipsinflowers",787,941,864,864
"tulo",519,4593,1003,1663.85714285714
"tumemxnques",131,131,131,131
"tupperbisque",253,913,324,496.666666666667
"tupperwaregoods",425,1191,845,820.333333333333
"turbo_geek",1821,1821,1821,1821
"turgalicious (orphan_account)",275,275,275,275
"turnaboutstevie",288,956,470,542.8
"turtlebros",82,82,82,82
"tux_cool",251,251,251,251
"tweis24",215,215,215,215
"twelvehotairballoons",90,1545,805,813.333333333333
"twenties (CharlesAndCo)",596,596,596,596
"twentiethmaine",93,2325,1209,1209
"twilekempire",583,583,583,583
"twinsabers",331,331,331,331
"twinsunsets",512,1160,836,836
"twistedforce",54,54,54,54
"twistedsortofoutlook",72,72,72,72
"twistedthingsandchocolate",359,2641,1052,1350.66666666667
"twizzle",301,301,301,301
"twlghtprincess",455,486,472,471
"twobsessed",376,376,376,376
"twocandles",252,668,460,460
"twodragonsflying",65,831,311,323.5
"twoheadedmoon",384,1143,542,689.666666666667
"twowritehands",2965,4138,3551.5,3551.5
"twztdwildcat",80,80,80,80
"txtalnyx",504,504,504,504
"tykimikkitty (elmwynn)",13079,13079,13079,13079
"tylers_graveyard_sale",148,148,148,148
"tyoushiro",259,7916,335,2836.66666666667
"typing_dragon",86,1361,863,751.142857142857
"tyrannosaurusprex",332,544,438,438
"tyrantsandcreampuffs",2507,5631,2714,3617.33333333333
"tyranusfan",179,179,179,179
"tyrsdayschild",998,998,998,998
"tyty_wars",288,621,385,419.75
"uJwArM",923,923,923,923
"u_gryffindork",35,35,35,35
"uai",207,214,210.5,210.5
"ufohnoparty (why_didnt_i_get_any_soup)",227,835,618,610
"ultraviolentluv",508,508,508,508
"umaken",181,181,181,181
"umami",345,345,345,345
"umbralillium",97,2424,263,928
"umbrellabirds",394,394,394,394
"umbrellalich",427,427,427,427
"un_fett_ered",460,2682,757,1299.66666666667
"un_original_ity",148,148,148,148
"unbentglass",899,899,899,899
"unbreykmyheart",602,602,602,602
"uncleanakin (unclemoriarty)",145,3660,1286.5,1500.375
"uncorrectgrammar",352,2099,712,858.636363636364
"underneath_the_africanskies",632,632,632,632
"undernightlight",15,1519,362.5,499.5
"underoriginal",224,370,297,297
"underworldqueen13",542,5183,1489,2039.36363636364
"undying_lilies",108,2653,409,620.625
"undyneorgana",224,224,224,224
"unendingexhaustion",238,238,238,238
"unfortunate17",3449,3449,3449,3449
"unfortunategay",211,211,211,211
"ungoodpirate",1295,1295,1295,1295
"unhingedskywalker",314,314,314,314
"unholyhallelujah",356,356,356,356
"unhookingstarswithoutpermission",2052,2052,2052,2052
"unicornsandbutane",193,1382,351,497.333333333333
"unistructureofwing",50,50,50,50
"universal_reno",275,7590,1423,2002.05
"unixvers",7,18,17,14
"unpossible",18508,18508,18508,18508
"unspeakablehorror",712,712,712,712
"unspuncreature",1155,1155,1155,1155
"untamed_eventuality",2145,2145,2145,2145
"untamedshrew",668,668,668,668
"untapdtreasure",578,578,578,578
"untiltheveryend",3449,3449,3449,3449
"untilweyeetagain",301,301,301,301
"untimely_gyre",125,125,125,125
"untimelyend",656,656,656,656
"untitled but hiatus (sky_of_starflowers)",641,641,641,641
"unwhithered",11415,11415,11415,11415
"unwittingcatalyst",653,653,653,653
"updiddlyupup",2758,4454,3606,3606
"uperfan",279,348,313.5,313.5
"upon_a_painted_ocean",444,882,804,710
"uponeternity",9299,9299,9299,9299
"upsetslingshot",1015,1015,1015,1015
"uptownhuxyouup (allhailjeremybrett)",514,514,514,514
"urami",222,624,442,429.333333333333
"urbanmagician",94,94,94,94
"urfavstargirl",60,417,204.5,226
"urgentstar",431,431,431,431
"urisarang",198,836,607.5,562.25
"urjade_marya",54,54,54,54
"usetheforceponyboy",242,1947,668,952.333333333333
"ushnuu",1345,1345,1345,1345
"uso_15",65,65,65,65
"uttergarbagee",2443,2443,2443,2443
"uvcatastrophe",1532,1532,1532,1532
"v838monoceros",52,1014,180,260.296296296296
"v_for_verona",1438,1954,1696,1696
"va13ntino",1200,1548,1374,1374
"vacant houses (the_lost_robot)",1526,1526,1526,1526
"vacuumthevoid",403,403,403,403
"vader_incarnate",366,2212,1022,1056
"vadersfilm",1087,1087,1087,1087
"vaenire",188,732,325,390
"vaguely_concerned",827,8000,1291,2956.8
"val_aquenta",532,2549,1962.5,1751.5
"vala411",143,143,143,143
"valanceenjoyer",27,124,30,60.3333333333333
"valela",81,81,81,81
"valeriacatulli",1628,1628,1628,1628
"valiantofheart",43,43,43,43
"valkyriesif",238,238,238,238
"valkyriesword",447,447,447,447
"valkyriors",910,1773,1168,1283.66666666667
"valkyrish",1468,1675,1571.5,1571.5
"vamm_goda",106,106,106,106
"vampire_achilles",1062,1062,1062,1062
"vampiremiw",268,268,268,268
"van_daalen",779,784,781.5,781.5
"vandrell",198,198,198,198
"vands38",43112,43112,43112,43112
"vanillafrog",688,688,688,688
"vanishinghitchhiker",321,321,321,321
"vapaad",648,10783,1722.5,3092.83333333333
"vaporwaveNico",1029,1029,1029,1029
"variative",123,344,213,226.833333333333
"vasaris",190,190,190,190
"vaultbug",6227,6227,6227,6227
"vayoloo",57,1073,525,577.4
"vclkyrie",91,91,91,91
"veeagainst",1090,1090,1090,1090
"vegancarbs247",139,139,139,139
"veleda_k",363,363,363,363
"velociraptor52",21,21,21,21
"velonica07",16,16,16,16
"venatohru (inquisitor_tohru)",14,561,112,210.2
"venator_signum",71,39666,738.5,7559.16666666667
"vendettadays",46,190,67,101
"venndaai",144,2791,678.5,848.785714285714
"venomatically",461,730,595.5,595.5
"venort",113,197,155,155
"ventduprintemps",259,259,259,259
"venus_demilo",204,965,584.5,584.5
"venusminie",159,159,159,159
"veranda",690,690,690,690
"verbose_vespertine",800,800,800,800
"verity",7782,7782,7782,7782
"veroreos",560,1195,877.5,877.5
"verybadhedgehog",181,618,320,380.6
"vesuvius",665,665,665,665
"vexbatch",85,519,226,264
"vforvalentina",148,319,233.5,233.5
"viceroybail",149,6166,2521,2772
"vicky_777",142,142,142,142
"victomedia",1267,1267,1267,1267
"victorcharlie",3024,3024,3024,3024
"victoria_p (musesfool)",215,30442,3999.5,6320.97916666667
"victorialukas",1139,3017,2078,2078
"victorian_sexstache",2020,2020,2020,2020
"victoriousscarf",133,5885,1118,2024
"video_killed_the_cat",115,700,407.5,407.5
"video_vamp",60,60,60,60
"viennavortex",512,3244,1917,1764.28571428571
"viiatrixx",828,828,828,828
"viictoriasong",169,6039,3327,3258.14285714286
"viiperfang",311,311,311,311
"villavona",3248,3248,3248,3248
"vinrebelle",195,795,451.5,486.125
"viola_dreamwalk",426,2000,1213,1213
"violace",310,310,310,310
"violasarecool",17,2493,137,312.22641509434
"violentovernightrush",1891,1891,1891,1891
"violethoure666",2332,2332,2332,2332
"virdant",164,35036,2619,4075.61224489796
"virnnich",1039,1039,1039,1039
"virtualcatboi",146,146,146,146
"virusq",12,1203,209,293.538461538462
"visascake",79,79,79,79
"visiblemarket",538,3345,688,1523.66666666667
"visitbespin (janeseyre)",47,2222,596,795.428571428571
"vitaminanime",100,1064,200,367.714285714286
"viva_la_sarah",789,789,789,789
"viveriveniversumvivusvici55",199,547,381,399.555555555556
"viviolet",358,358,358,358
"vix_spes",182,2657,837,1004.92307692308
"vixie_luv",683,683,683,683
"vizslasaber",508,10754,5631,5631
"vmprsm",192,859,298,338
"vocallywritten",503,503,503,503
"vodkaparadise",123,123,123,123
"vodoley17",11,174,56,69.85
"voicedimplosives",511,1422,966.5,966.5
"volchitsas",779,2772,1775.5,1775.5
"voleuse",96,2572,337,578.125
"volsung",2323,2323,2323,2323
"voluntary_victim",708,1590,1149,1149
"von_gikkingen",273,1787,376.5,703.25
"vonnebenan",465,465,465,465
"vonnegutdean",999,999,999,999
"vorosfenyo",68,68,68,68
"vortexofdeduction",257,432,344.5,344.5
"vosian_nightmare",1034,1034,1034,1034
"voxaren (mangoroo)",117,117,117,117
"voxmyriad",31,2631,349.5,705.642857142857
"vp_77",329,329,329,329
"vsyaplottrava",28,46,37,37
"vulcanlukeskywalker",279,279,279,279
"vvader",228,228,228,228
"vverra",881,4371,2809,2717.5
"vxlkyrie7",324,1002,624,683.714285714286
"vysila",162,2187,900.5,965.875
"vysterium",3774,3774,3774,3774
"vytrymana",82,82,82,82
"w1ck3dY",284,9631,730,3548.33333333333
"w_k_smith",43,1764,570,776.6
"waatermelonsugaar",164,953,909,675.333333333333
"waava",881,881,881,881
"wabbajack",545,982,763.5,763.5
"waferkya",1302,1302,1302,1302
"waitingfortheoncomingstorm",2553,2553,2553,2553
"wakeupkid",873,999,894,922
"wakeupnew",150,150,150,150
"walkersrose",774,774,774,774
"walkingsaladshooter",2188,2259,2223.5,2223.5
"walkingwookie",613,613,613,613
"wallflowering",752,752,752,752
"walrus_is_walrus",16,16,16,16
"wandererstark",56,56,56,56
"wanderingbutnotlost1221",1057,1057,1057,1057
"wanderingjedi",1505,4959,3232,3232
"wanderingjedihistorian (RangerJedi67)",86,11883,1464,2064.55918367347
"wanderingminds",728,728,728,728
"wanderingmusician",674,674,674,674
"wanderingspacedragon",685,685,685,685
"wanderingvids",293,293,293,293
"wanderlove",1811,1811,1811,1811
"wanderlustlover",176,804,304.5,397.25
"wandrelvst",622,622,622,622
"wandrenowle",42,375,221,214.4
"wannabe_someone",872,872,872,872
"wannaberiderofrohan",735,735,735,735
"wareweasel",114,114,114,114
"warqueenfuriosa (orphan_account)",380,788,601.5,592.75
"warriorgramma",334,2670,512.5,1007.25
"wasabi_girl1",519,519,519,519
"wasureneba",2053,2053,2053,2053
"watchcatewrite",1342,1342,1342,1342
"watchedyouburn",5415,5415,5415,5415
"waterbird13",279,442,360.5,360.5
"watername",123,246,184.5,184.5
"watersandwisdom",225,225,225,225
"waveridden",201,201,201,201
"wavewaveswave",509,828,668.5,668.5
"waxscoralpants",59,59,59,59
"wayfaringjedi (Neurodolphin)",141,141,141,141
"waywardh",529,529,529,529
"waywardrose",667,2020,1343.5,1343.5
"waywardwillow",280,280,280,280
"wbh",304,920,482,547
"we_remain_together",436,436,436,436
"weakinteraction",121,888,499,483.230769230769
"wearethewitches",896,2052,1373.5,1423.75
"wearingsunlight98",1609,1609,1609,1609
"weasleytook",510,510,510,510
"webbedscars",550,727,638.5,638.5
"wecassidy",182,182,182,182
"wednesday",93,2486,268,536.636363636364
"weeabooty",646,646,646,646
"weegie8",794,794,794,794
"wei",1351,1351,1351,1351
"weirdrobot",258,7614,877,2916.33333333333
"weirdy_w0nd3r",18,498,243,253
"wekeepeachotherhuman",254,3305,1073,1565.66666666667
"wekingsandprettythings",630,630,630,630
"wellingtonboots",572,572,572,572
"wellthisiswhatido",651,651,651,651
"wellwhiskey",163,1686,1013.5,969
"welpplew",666,666,666,666
"wenwen",1233,1233,1233,1233
"were_lemur",106,2718,587.5,687
"wereheretostay",133,133,133,133
"wernythepoohx",1492,1571,1531.5,1531.5
"wesleycrushers",255,380,317.5,317.5
"wetwellie",252,252,252,252
"whalebone",11,1563,518,510.933333333333
"what_am_i_even_doing_tho",594,1007,715.5,758
"what_the_nesmith",1305,1305,1305,1305
"whatagirlwants2003",227,227,227,227
"whatanauthorsgottado (centerpointwitch)",62,2444,331,579.888888888889
"whatmorecanisay1",1670,1670,1670,1670
"whenanangelfalls",2672,2672,2672,2672
"whenever_you_are_ready_spock",67,1756,860,780
"whenindoubtsmile",114,114,114,114
"whenmymoonrises",253,253,253,253
"whentheynameyoujoy",247,247,247,247
"whenyouwishuponastar",1220,1220,1220,1220
"whereiismymindd",2399,5064,2747,3403.33333333333
"whereismygarden",118,254,162,178
"whereverimayfindher",3935,3935,3935,3935
"whimsicalimages",2059,2059,2059,2059
"whiskeyfire",807,807,807,807
"whisperingstars",516,516,516,516
"white_em",11,192,23,75.3333333333333
"whitecape",147,147,147,147
"whiteice",1994,1994,1994,1994
"whiteraven1606",14827,14827,14827,14827
"whiteroseofhope",8,8,8,8
"whitestar55",1864,25650,13757,13757
"whitesunlars",1329,11622,2355,4221.28571428571
"whitethorns",2958,2958,2958,2958
"whitewindswolf",101,101,101,101
"whitters",678,678,678,678
"whohatessand",328,1371,849.5,849.5
"whoisberu",900,900,900,900
"whollyjoly",529,12613,6571,6571
"whoneedsapublisher",125,125,125,125
"whorl",449,733,591,591
"whosrickygoldsworth",224,224,224,224
"whumpsie_daisy",2045,2045,2045,2045
"whythursdaynext",2927,2927,2927,2927
"wicherwill",298,298,298,298
"wicked_socks",49,49,49,49
