Author,Min_Word_count,Max_Word_count,Avg_Word_count,Min_Paragraph_Count,Max_Paragraph_Count,Avg_Paragraph_Count
midgetnazgul,4283,4283,4283.0,1,1,1.0
midnight0301,782,782,782.0,1,1,1.0
midnight_bird,360,360,360.0,1,1,1.0
midnight_vision,1905,2821,2352.3333333333335,1,4,2.0
midnighteverlark,4128,4128,4128.0,2,2,2.0
midnightmew,1582,1582,1582.0,1,1,1.0
midnightsnapdragon,1250,222,1284.25,1,1,1.0
midwinterspring,619,619,619.0,1,1,1.0
mielipieli,1065,998,1320.25,1,2,1.0833333333333333
mific,3745,3745,3745.0,1,1,1.0
miiichaaan,647,647,647.0,1,1,1.0
mikeymagee,0,747,1195.5555555555557,1,7,1.7777777777777777
mikkidameron,1004,1004,1004.0,1,1,1.0
mikkimouse,190,794,546.0,1,1,1.0
milesofregrets,1705,1705,1705.0,1,1,1.0
milf_obi_wan_kenobi,1270,892,1310.6666666666667,1,1,1.0
milfmereel,1063,417,701.75,1,1,1.0
milk09,1111,3238,2137.5,1,1,1.0
milkweedangel,1765,1765,1765.0,1,1,1.0
milkytheholy1,1029,7769,3432.9375,1,4,1.5
milleneumfulcrum,1736,2769,2230.3333333333335,1,2,1.3333333333333333
millennialfalcon,3277,3277,3277.0,1,1,1.0
millenniumfxlcon (orphan_account),410,410,410.0,1,1,1.0
millernumber1,371,371,371.0,1,1,1.0
millicentthecat (salamanderinspace),825,825,825.0,1,1,1.0
millihelenic,12,1368,690.0,1,1,1.0
milliusprime,1025,668,547.8888888888889,1,2,1.2222222222222223
milordahsokatano,1298,1298,1298.0,1,1,1.0
miloserdie,2451,2451,2451.0,1,1,1.0
mimabeann,103,410,233.23076923076923,1,1,1.0
mimamu,396,497,446.5,1,1,1.0
mimi10131,10528,5902,6655.0,1,9,4.0
mimikutie,2358,2358,2358.0,1,1,1.0
mimimola,4002,974,4326.666666666667,1,4,2.0
mimizans,8549,8549,8549.0,3,3,3.0
mimsical,1213,1213,1213.0,1,1,1.0
mind_the_thorns,5424,5424,5424.0,1,1,1.0
mindbender (orphan_account),105,108,106.5,1,1,1.0
mindcomber (orphan_account),101,96,177.58490566037736,1,1,1.0
mindelan,1953,1953,1953.0,1,1,1.0
mindofbooks,44192,5409,24800.5,32,6,19.0
mingyi,1688,7938,4472.666666666667,1,3,1.6666666666666667
minimal_prime,1276,128,702.0,1,14,7.5
miniship,1064,786,925.0,1,1,1.0
minnabird,1217,967,1472.3,1,2,1.1
minnapods (minnabird),113,40,197.5,1,1,1.0
minnieears,1163,992,1102.0,1,1,1.0
minnpop,2398,2398,2398.0,3,3,3.0
minor_ramblings,2865,2865,2865.0,1,1,1.0
minorvariation,1140,2183,1661.5,1,1,1.0
mintakablue,881,947,914.0,1,1,1.0
mintakablue (orphan_account),4167,4167,4167.0,6,6,6.0
minty_mix,395,395,395.0,1,1,1.0
mir2099,2000,957,1104.0,1,1,1.0
miraimangaka,4763,4763,4763.0,1,1,1.0
miranda_gilastorm (m_gilastorm),1117,564,2274.5,1,2,1.25
miraphora,1108,800,545.0,1,1,1.0
miravisu,486,486,486.0,1,1,1.0
miravno,2231,2231,2231.0,1,1,1.0
mird,1863,4986,3424.5,1,2,1.5
miriam_magdal,1245,1245,1245.0,1,1,1.0
mirkandmidnight,2089,4934,3348.285714285714,1,1,1.0
mirokai,8184,8184,8184.0,3,3,3.0
miromiriel,1397,1397,1397.0,1,1,1.0
mirqueen,564,564,564.0,1,1,1.0
mirrorballer,1012,1012,1012.0,1,1,1.0
misanthropiclycanthrope,1301,1301,1301.0,1,1,1.0
mischiefiswritten,3144,3144,3144.0,3,3,3.0
mischiefphantom,860,860,860.0,1,1,1.0
misguidedmalfoy,1166,1166,1166.0,1,1,1.0
misha906 (BoopPhysics),1037,1037,1037.0,1,1,1.0
misplacedUnrepentantNerd,844,844,844.0,1,1,1.0
miss_Carrot,10406,10406,10406.0,1,1,1.0
missbeatriz,1420,9880,7223.666666666667,1,6,2.3333333333333335
missbluebonnet,10722,3579,5591.333333333333,1,3,1.6666666666666667
missbritannica,1775,1775,1775.0,1,1,1.0
misschris,1052,868,1290.125,1,37,3.4375
misskatieleigh,1112,885,1038.923076923077,1,1,1.0
missmollyetc,12,943,1818.125,1,3,1.25
missporgy,1736,9428,3359.75,1,9,3.0
missroyalmess,2352,833,901.3333333333334,1,1,1.0
missybennet,1263,934,1733.2,1,4,1.6
misszeldasayre,267,915,534.2,1,1,1.0
mistbornhero,29,50,36.88235294117647,1,1,1.0
misterflibble,3026,3026,3026.0,1,1,1.0
misterjarrus,1131,166,940.0,1,1,1.0
mistr3ssquickly,1030,8821,2902.8947368421054,1,1,1.0
mistressminako,765,765,765.0,1,1,1.0
mistyknight,11877,1978,6927.5,10,3,6.5
mistyvoid,4233,4233,4233.0,1,1,1.0
misura,100,942,711.6538461538462,1,1,1.0
mithrel,313,313,313.0,1,1,1.0
mithrilstarlight (orphan_account),2216,2604,2410.0,1,1,1.0
mitthsyndic,1715,459,767.4285714285714,1,1,1.0
mivyts,2266,2266,2266.0,1,1,1.0
mixtapestar,100,8,54.0,1,1,1.0
miz_blue,1213,1213,1213.0,1,1,1.0
miztes,0,0,0.0,1,7,2.2
mjolnirsvn,422,422,422.0,1,1,1.0
mjones,2958,2958,2958.0,1,1,1.0
mjwhatever,14684,3793,9238.5,2,5,3.5
mlder,1117,576,846.5,1,1,1.0
mlmdavidrose,834,834,834.0,1,1,1.0
mlraven,1485,641,869.4,1,1,1.0
mm1005,100,1368,734.0,1,1,1.0
mm_coconut,903,903,903.0,1,1,1.0
mmaaawww,1152,14045,7598.5,1,16,8.5
mmescarlette,4187,4187,4187.0,1,1,1.0
mmouse15,637,825,731.0,1,1,1.0
mndalorians,1411,864,2204.2,1,2,1.2
mneiai,2123,2123,2123.0,4,4,4.0
mochee,1334,993,1325.75,1,1,1.0
mochisushi,272,272,272.0,1,1,1.0
mockspeed,0,29,3.2222222222222223,1,2,1.2222222222222223
modestScientist,554,554,554.0,1,1,1.0
modmerseygirl,864,865,864.5,1,1,1.0
moegan,6617,6617,6617.0,4,4,4.0
moemachina,3008,3008,3008.0,1,1,1.0
mogiah,5702,8096,6899.0,1,1,1.0
mojohwrites,0,2337,1424.3333333333333,1,1,1.0
mollE,1088,358,723.0,1,1,1.0
mollivanders,3194,3194,3194.0,1,1,1.0
mollykaths,2748,2748,2748.0,1,1,1.0
mollyofavalon,27627,27627,27627.0,13,13,13.0
molten_poison,819,819,819.0,1,1,1.0
momentofbored,16919,17032,16975.5,5,6,5.5
momma_66,247,247,247.0,1,1,1.0
mommymoz,1135,1279,1207.0,1,1,1.0
momoloki,1518,1632,1575.0,1,1,1.0
mon_cherie,1752,6906,4474.25,1,6,2.25
mon_mothma,1208,660,713.5,1,1,1.0
monday7112,931,931,931.0,1,1,1.0
monday_shoes,0,0,0.0,1,1,1.0
monicawoe,1610,1610,1610.0,1,1,1.0
monims,87281,87281,87281.0,36,36,36.0
monkiainen,1209,1209,1209.0,1,1,1.0
monolade,1037,1037,1037.0,1,1,1.0
monotropauniflora,1114,8068,4591.0,1,7,4.0
monsterafeather,1388,842,1115.0,1,1,1.0
monsterleadmehome,1311,1311,1311.0,2,2,2.0
monsterofyourmaking,787,787,787.0,1,1,1.0
monsterq,4382,4382,4382.0,1,1,1.0
montgomeryscott,1000,1000,1000.0,1,1,1.0
montymisfit,648,793,720.5,1,1,1.0
montyparnasse,3274,3274,3274.0,1,1,1.0
moo_lan,2789,2789,2789.0,6,6,6.0
moodiful819,691,862,775.25,1,1,1.0
moomkin,1536,8881,7703.0,1,4,4.6
moon2pluto,1729,2572,2150.5,1,1,1.0
moon_hedgehog,1454,1454,1454.0,1,1,1.0
moon_song,1000,1513,1256.5,1,1,1.0
moonallium,944,944,944.0,1,1,1.0
moonbeanies,1451,1451,1451.0,1,1,1.0
moondream20089,2682,817,2675.6666666666665,1,1,1.0
mooniv,2102,983,1542.5,1,2,1.5
mooniva,959,959,959.0,1,1,1.0
moonknightly,1521,2180,1850.5,1,1,1.0
moonlightgisaeng,2549,2549,2549.0,1,1,1.0
moonlighthowl,1515,7117,3863.6666666666665,1,3,1.6666666666666667
moonlightliss,3202,3202,3202.0,1,1,1.0
moonlightpadawan,1130,997,2653.757575757576,1,5,2.3333333333333335
moonlitcavern,1177,983,1242.6666666666667,1,1,1.0
moonlitwraith,3187,3187,3187.0,1,1,1.0
moonmoss,1096,1096,1096.0,1,1,1.0
moonofblindness,732,988,860.0,1,1,1.0
moonstone (amythestice),1072,1072,1072.0,1,1,1.0
moonstoneclone,1710,1710,1710.0,1,1,1.0
moonstrider9904,1768,2086,1927.0,1,1,1.0
moonyetis,628,628,628.0,1,1,1.0
moonys_chocolate,1021,997,1060.3333333333333,1,1,1.0
moose_misses_sweets,4821,4821,4821.0,2,2,2.0
moose_oreander,1205,1205,1205.0,1,1,1.0
moraithedaughter,1168,1168,1168.0,1,1,1.0
morelenmir,1251,922,1086.5,1,1,1.0
morethanfairytales,1234,1234,1234.0,1,1,1.0
morgan_winter17,482,482,482.0,1,1,1.0
morningeve,391,391,391.0,1,1,1.0
morningstar115,531,538,534.5,1,1,1.0
morrigan_le_fae,1269,862,1065.5,1,1,1.0
morriganbia,0,10,1.1111111111111112,1,5,6.333333333333333
morrxson,1135,1135,1135.0,1,1,1.0
morwen_of_gondor,1015,7288,3498.4,1,8,2.742857142857143
moscca,5853,5853,5853.0,1,1,1.0
moss_and_hollow,1223,2259,1741.0,1,2,1.5
mossy_spacebug,1030,510,671.3333333333334,1,1,1.0
mossywires,435,958,614.0,1,1,1.0
mosteveryonesmad,1966,7849,3423.0,1,6,2.6666666666666665
mostlyclouds,3285,3285,3285.0,1,1,1.0
mostlypoptarts,1010,1254,1132.0,1,1,1.0
mosylu,1089,999,1287.0740740740741,1,1,1.0
mosymoseys,100,876,729.9444444444445,1,1,1.0
motetus,0,0,0.0,1,1,1.0
moth_tille,1203,1203,1203.0,1,1,1.0
motherofcorgis,5618,5618,5618.0,1,1,1.0
mothfroth,264,264,264.0,1,1,1.0
mothicalcreatures,68,68,68.0,1,1,1.0
mothmaiden,965,965,965.0,1,1,1.0
mothman182,4599,4599,4599.0,1,1,1.0
mothsky,553,553,553.0,1,1,1.0
mothyattenae,920,920,920.0,1,1,1.0
motiveandthemeans,1117,720,1062.25,1,1,1.0
motleystitches (furius),475,475,475.0,1,1,1.0
mountainbanjo,5012,5012,5012.0,1,1,1.0
mousedroid,518,781,649.5,1,1,1.0
mousewritings,1098,1098,1098.0,1,1,1.0
movementinthedark,19343,2243,10793.0,1,8,4.5
moviefan_92,78986,78986,78986.0,6,6,6.0
mozartiana,8645,8645,8645.0,1,1,1.0
mpg91,1202,6188,4526.0,1,1,1.0
mphdp,6666,6666,6666.0,2,2,2.0
mredthefed,215,215,215.0,1,1,1.0
mresundance,1103,683,893.0,1,1,1.0
mrex,802,914,858.0,1,1,1.0
mrfrogmansir,556,556,556.0,1,1,1.0
mrgabel,21770,21770,21770.0,1,1,1.0
mrichar7,2234,2234,2234.0,1,1,1.0
mrsfrisby,2478,9775,5850.333333333333,1,6,3.3333333333333335
mrsskeptic,643,643,643.0,1,1,1.0
mrstater,1375,565,2173.8571428571427,1,1,1.0
mrv3000,1249,3447,3645.125,1,6,1.625
ms_nawilla,596,596,596.0,1,1,1.0
ms_prue,1150,1150,1150.0,1,1,1.0
msbeeinmybonnet (beeinmybonnet),1595,1595,1595.0,1,1,1.0
msdaphne,619,839,729.0,1,1,1.0
mslucyirene,1925,1925,1925.0,1,1,1.0
mssrj_335,1074,761,1334.6521739130435,1,2,1.0434782608695652
msu82,2342,9036,4003.0,1,3,2.0
mswyrr,0,0,0.0,1,1,1.0
mttrailblazer,840,840,840.0,1,1,1.0
muItifandomjess,935,935,935.0,1,1,1.0
muchstuff,215719,215719,215719.0,47,47,47.0
mudkippy,0,3569,1784.5,1,1,1.0
mudkipwrites,12228,9949,6514.357142857143,1,7,3.0714285714285716
mui2_beta,1258,1780,1519.0,1,1,1.0
muldy,5684,5684,5684.0,3,3,3.0
multi_fanforever,100,100,100.0,1,1,1.0
multifandommonster,1294,985,1155.1666666666667,1,1,1.0
multipurposetoolguy,10098,8046,5846.25,1,1,1.0
multiverse_of_fanfic,3051,3051,3051.0,1,1,1.0
multiverselearner101,29516,29516,29516.0,5,5,5.0
mumblingmaria,1598,575,4412.0,1,1,1.0
mumofthreedevils,1215,822,1018.5,1,1,1.0
murder_cat,8319,8319,8319.0,5,5,5.0
murderofporgs,2379,2379,2379.0,1,1,1.0
murdershewrote,800,877,838.5,1,1,1.0
murkywhale,194,206,200.0,1,1,1.0
musamihi,832,832,832.0,1,1,1.0
musetta24601,1917,1917,1917.0,1,1,1.0
musical_princess,1644,1644,1644.0,1,1,1.0
musicalkin,1103,909,858.6666666666666,1,3,1.3333333333333333
musichesca,7490,7490,7490.0,9,9,9.0
musicmillennia,1128,952,1668.25,1,3,1.25
musicofthespheres,150,150,150.0,1,1,1.0
musing_and_writing,1261,1433,1347.0,1,1,1.0
mustangsgloves,1129,975,1052.0,1,1,1.0
mustlovemustypages,1097,2796,1946.5,1,1,1.0
mute90,795,795,795.0,1,1,1.0
mvstafar,355,355,355.0,1,1,1.0
mweerden,1524,1524,1524.0,1,1,1.0
mxedberries,583,583,583.0,1,1,1.0
mxgicdave,552,552,552.0,1,1,1.0
mxsamwilson,1732,1863,1797.5,1,1,1.0
my limbs are cut off (Starly_Studios),164,420,292.0,1,1,1.0
my tiny baby blue tinted world (Cloudy_Sapphires),2002,3223,2598.3333333333335,1,1,1.0
my_brothers_keeper,905,905,905.0,1,1,1.0
my_soliloquy_chamber,241,241,241.0,1,1,1.0
mybuckystar,680,870,775.0,1,1,1.0
mycravatundone,1091,978,1612.25,1,2,1.25
mydetheturk,321,899,583.4285714285714,1,1,1.0
mydnyteraven,62,691,376.5,1,2,1.5
myelomorphosis,1412,1412,1412.0,1,1,1.0
myfaenwy,20386,4641,7186.0,1,6,2.0
myfirstsmut,190,190,190.0,1,1,1.0
myholyground,4000,4000,4000.0,1,1,1.0
mylastbraincell,405,4628,2516.5,1,6,3.5
mylevelance,26916,26916,26916.0,10,10,10.0
myliobatis,1478,2089,1783.5,1,1,1.0
mylordshesacactus,10419,7170,6351.375,1,1,1.0
mymavino,711,711,711.0,1,1,1.0
mynameisnemo,1947,2228,2087.5,1,1,1.0
mynameiswill,959,959,959.0,1,1,1.0
myonly_hope,1854,693,2441.3333333333335,1,1,1.0
mypetgoldfish,1292,1292,1292.0,1,1,1.0
myrlendi (thehistorygeek),175469,5960,48670.0,1,9,9.857142857142858
myrskytuuli,4263,4263,4263.0,1,1,1.0
mysV,1047,814,1147.6,1,9,1.8
myscribblingquill,9099,9099,9099.0,2,2,2.0
myscribblings,1248,961,2370.5263157894738,1,8,2.8421052631578947
mysilencenot,1124,2803,1963.5,1,1,1.0
mystery_geologist,1445,360,902.5,1,1,1.0
mysterycultist,4403,5031,4641.666666666667,1,2,1.3333333333333333
mysteryninja98,1231,4467,2730.6666666666665,1,2,1.3333333333333333
mysterytour,0,0,0.0,1,1,1.0
mysticrosemage,958,958,958.0,1,1,1.0
mytardisisparked,1294,8881,13720.0,1,52,19.333333333333332
mythstoorfoot,941,941,941.0,1,1,1.0
mytimeconsumingsidehobby,11605,795,5416.666666666667,1,9,4.666666666666667
myurbandream (jen_chan13),12349,748,3789.0,1,5,2.8
mywaterloo,4966,4966,4966.0,1,1,1.0
n0xturne,1798,1798,1798.0,1,1,1.0
n5234ad,188,188,188.0,1,1,1.0
naberiie,1002,900,2180.315789473684,1,1,1.0
naberiie (orphan_account),1855,1855,1855.0,1,1,1.0
naboobs,777,777,777.0,1,1,1.0
nadiavandyne,1390,1390,1390.0,1,1,1.0
nadir_zenith,122,610,1202.75,1,3,1.5
nagi_blue,1595,3550,2610.75,1,4,1.75
nahberrie,10677,5520,5316.2,1,1,1.0
namajague,426,426,426.0,1,1,1.0
namiinu,10340,5976,8162.25,1,1,1.0
nan,1167,908,1252.3333333333333,1,1,1.0
napoleons,3534,3534,3534.0,1,1,1.0
narcisoalui,602,602,602.0,1,1,1.0
narqueen,1041,1041,1041.0,1,1,1.0
narraci,11286,7798,6989.72,1,5,1.92
nasa109,1670,1697,1683.5,1,1,1.0
nasderd,2734,3005,2869.5,1,1,1.0
natalines,22670,28174,25181.333333333332,1,1,1.0
natasharomanoffaesthetic,2642,2642,2642.0,1,1,1.0
natoth,0,0,0.0,1,1,1.0
naucaruni,1311,1311,1311.0,1,1,1.0
naughtygriffin,33897,9759,21828.0,2,24,13.0
navaan,1038,1038,1038.0,1,1,1.0
nayanroo,2870,495,3022.75,1,1,1.0
nayrria,299,753,435.8,1,1,1.0
nbspacegay,1039,385,997.3333333333334,1,1,1.0
ncfan,100,8388,3048.0,1,1,1.0
ncisduckie,770,770,770.0,1,1,1.0
ncthingtosee,435,435,435.0,1,1,1.0
nearlynoon,986,986,986.0,1,1,1.0
nebelstreif,404,404,404.0,1,1,1.0
necklace,400,400,400.0,1,1,1.0
neenless,906,906,906.0,1,1,1.0
nefariosity,2171,2171,2171.0,1,1,1.0
neglectedrainbow,1919,1919,1919.0,1,1,1.0
nekosmuse,2351,5516,3933.5,1,1,1.0
nelliespector (ilmv),763,763,763.0,1,1,1.0
nells_is_trying_to_write,156,156,156.0,1,1,1.0
nemonella,0,0,0.0,1,1,1.0
neonheartbeat,2934,697,1815.5,1,1,1.0
neonnewitch,2217,2217,2217.0,1,1,1.0
neosaiyanangel,2538,934,925.0,1,2,1.1666666666666667
nephilimswitchlight,0,959,1624.3695652173913,1,2,1.0217391304347827
neptune3200,2161,2161,2161.0,2,2,2.0
neptunesglow,827,827,827.0,1,1,1.0
nerdhourariel,6422,6422,6422.0,1,1,1.0
nerdingoutonmain,435,435,435.0,1,1,1.0
nerdyydragon,1882,1882,1882.0,1,1,1.0
nerfherder_02,2817,2817,2817.0,1,1,1.0
neri0,3781,3781,3781.0,1,1,1.0
nervoussurfer,1381,1381,1381.0,1,1,1.0
nesache,0,0,0.0,1,1,1.0
nessapyrope12,457,457,457.0,1,1,1.0
neverfadingrain,3067,3067,3067.0,1,1,1.0
neverminetohold,451,99,477.3333333333333,1,1,1.0
nevertheless_parallelogram,760,760,760.0,1,1,1.0
neverthelessthesun,714,714,714.0,1,1,1.0
neville,2877,887,1548.6666666666667,1,1,1.0
newleaves1606,13898,13898,13898.0,1,1,1.0
newpath3432,1214,921,1080.0,1,1,1.0
newtypeshadow,1037,1575,1360.6666666666667,1,1,1.0
newyork_institute,1224,976,1401.0625,1,3,1.875
nexzare,3505,3505,3505.0,1,1,1.0
nhasablog,1053,909,1349.142857142857,1,1,1.0
ni_a_pteros,704,704,704.0,1,1,1.0
nibeul (orphan_account),1136,653,894.5,1,1,1.0
nic,1015,3485,6023.5,1,8,2.1666666666666665
nichasheng,5316,5316,5316.0,1,1,1.0
nichestars,597,842,719.5,1,1,1.0
nicki1253,3332,3332,3332.0,1,1,1.0
nickkenobi,1011,1011,1011.0,1,1,1.0
nicky_writes,1111,1111,1111.0,1,1,1.0
nicolecieux,424,707,565.5,1,1,1.0
nicolet,373,373,373.0,1,1,1.0
niconugget,620,620,620.0,2,2,2.0
nielzikyungwoon,4461,4461,4461.0,3,3,3.0
niennavalier,1283,1283,1283.0,1,1,1.0
nietos,2625,4466,3545.5,1,1,1.0
night_ace,2935,2935,2935.0,1,1,1.0
night_collector777,0,0,0.0,1,1,1.0
night_swimming,2275,645,1460.0,1,1,1.0
nightbloomingflowers,1010,915,1911.0,1,5,1.5
nightbug08,0,0,0.0,1,1,1.0
nightchandac,2376,576,2738.75,1,8,3.25
nightdotlight,1195,7526,4314.1,1,7,1.6
nighteyam,10662,844,10080.0,1,7,2.4
nightfire2017,2805,2805,2805.0,1,1,1.0
nightingalehall,2445,5503,3974.0,1,2,1.5
nightsisterkaris,1348,27696,14522.0,1,29,15.0
nightvalemeteorologist,1508,1508,1508.0,1,1,1.0
nightyn628,17082,17082,17082.0,1,1,1.0
nika_darkness,855,855,855.0,1,1,1.0
nikxation,1751,2929,2206.0,1,1,1.0
nimblermortal,1704,841,1272.5,1,1,1.0
nimiumcaelo,1630,4711,1695.4,1,2,1.2
nimsajlove,1080,6764,4909.695652173913,1,6,2.0
nimueailinen,754,825,789.5,1,1,1.0
ninedragons,1639,9156,5397.5,1,6,3.5
ninefish,1374,871,2078.1666666666665,1,1,1.0
ninemoons42,1059,96,3021.279069767442,1,4,1.7209302325581395
ninepense,3446,3446,3446.0,2,2,2.0
ninepiecesofcrait,2907,848,1877.5,1,1,1.0
ninety6tears,2480,2480,2480.0,1,1,1.0
ninjawrites,2595,2595,2595.0,2,2,2.0
nitrilecoveredhands,2329,2329,2329.0,1,1,1.0
nityge,542,542,542.0,1,1,1.0
niux,1064,857,2658.0,1,1,1.0
nival_kenival,472,597,534.5,1,1,1.0
nixcomix,1126,4836,1900.0,1,4,1.75
no_confidence,1772,1772,1772.0,1,1,1.0
no_more_hope (orphan_account),1619,1619,1619.0,2,2,2.0
no_soup_for_you,124,198,161.0,1,1,1.0
noahspadgenske,19645,19645,19645.0,15,15,15.0
noblesparrow,1207,8998,5046.0,1,3,2.3333333333333335
nobody_expects_the_inquisitorius,0,955,583.0,1,4,1.4285714285714286
nobodyinparticular,748,748,748.0,1,1,1.0
nobodynothing,2224,2224,2224.0,1,1,1.0
noelia_g,14405,9718,6292.0,1,2,1.125
nogooddeedgoesunpunished,1013,900,2459.5714285714284,1,1,1.0
noirhound (icedin),0,0,0.0,1,1,1.0
noirobscur,21,21,21.0,1,1,1.0
noirpunkvamp,2065,2065,2065.0,1,1,1.0
noisynaia,1994,1994,1994.0,1,1,1.0
nokabrenna,2112,2112,2112.0,3,3,3.0
nokreli,1744,1744,1744.0,1,1,1.0
nolaquen265,11797,11797,11797.0,1,1,1.0
nomonstersnosaints,2002,2002,2002.0,1,1,1.0
non_writer,30,30,30.0,1,1,1.0
nonbifandomqueen,30168,3454,16811.0,16,2,9.0
nonbinaryATuin,92,92,92.0,1,1,1.0
nonbinary_tatooine,1399,4105,2715.3333333333335,1,1,1.0
nonbinaryezrabridger,1066,703,951.5,1,1,1.0
nonbinaryroyalty13,1000,5786,2629.0,1,8,4.0
nonbinarysunset,701,755,728.0,1,1,1.0
nonexistenttrees,1611,605,1108.0,1,1,1.0
nonnagonn,2425,2425,2425.0,1,1,1.0
nonners,1328,918,1018.6,1,1,1.0
nonopiimagines,1095,1481,1288.0,1,1,1.0
nonsensic,3764,3764,3764.0,1,1,1.0
noodley_noodles,14,97,39.2,1,1,1.0
noonbeamer,604,604,604.0,1,1,1.0
nooneimportant36,562,609,588.6666666666666,1,1,1.0
norcumi,2660,2660,2660.0,3,3,3.0
nordblume,1911,776,1535.0,1,1,1.0
norefinedsugar,3688,3688,3688.0,2,2,2.0
norgbelulah,1733,1733,1733.0,1,1,1.0
normurdar,1412,1412,1412.0,1,1,1.0
north_venice,1245,1690,1467.5,1,1,1.0
northernishmaedchen,1757,1777,1767.0,1,1,1.0
nosecoffee,1158,2308,1733.0,1,1,1.0
nosecrinkle,4599,770,2040.3333333333333,1,1,1.0
not-really-here (I_am_not_really_here),12178,24509,12740.666666666666,12,3,5.666666666666667
not_a_badger,12618,12618,12618.0,5,5,5.0
not_so_weary_pilgrim (orphan_account),11223,11223,11223.0,3,3,3.0
not_the_tie_youre_looking_for,1147,7944,2424.3333333333335,1,2,1.0666666666666667
notaninsidejoke,3740,3740,3740.0,2,2,2.0
notbecauseofvictories,1715,7015,2963.4,1,1,1.0
notcaycepollard,1298,2921,1865.6666666666667,1,1,1.0
notdenii (deniigiq),647,647,647.0,1,1,1.0
notgeorgelucas,156,955,1036.0,1,1,1.0
nothingwrongwiththerain,767,767,767.0,1,1,1.0
notimeforemotion,4103,4103,4103.0,1,1,1.0
notjustmom,5915,5915,5915.0,26,26,26.0
notkellymarie,3056,548,1802.0,1,1,1.0
notkestrel,2638,2638,2638.0,1,1,1.0
notorious,1356,1356,1356.0,1,1,1.0
notpersephone02,81765,81765,81765.0,19,19,19.0
notquiteaghost,1535,2634,1938.0,1,1,1.0
notthedevil,0,0,0.0,1,1,1.0
notthehellyourwhale,1174,1174,1174.0,1,1,1.0
nottheoneyouwant,10108,588,2926.1428571428573,1,6,2.142857142857143
nottonyharrison,0,178,89.0,1,1,1.0
notyouraveragesofia,1051,1138,1094.5,1,1,1.0
noughtart,0,0,0.0,1,1,1.0
nouveaux_jours,300,300,300.0,1,1,1.0
novaauster,1131,1131,1131.0,1,1,1.0
novaskies,1178,1178,1178.0,1,1,1.0
noveltea,101,254,177.5,1,1,1.0
novembersmith,3704,3704,3704.0,1,1,1.0
novisah,766,879,818.6666666666666,1,1,1.0
novusavis (MajoringInClownery),1695,1695,1695.0,1,1,1.0
nowayback,531,531,531.0,1,1,1.0
nowolfcanknow,1039,1039,1039.0,1,1,1.0
noxcaelo,872,872,872.0,1,1,1.0
noxeos,1728,3477,2602.5,1,1,1.0
noxfidem (kisstheapex),902,902,902.0,1,1,1.0
nozoelis,197,197,197.0,1,1,1.0
nra40,1121,404,859.0,1,1,1.0
nsmorig,0,4781,11838.0,1,7,3.3333333333333335
nspx,3183,3809,3540.0,1,1,1.0
nuclearbby,286,286,286.0,1,1,1.0
nuclearturtle,1669,2724,2196.5,1,1,1.0
nudnicka,834,834,834.0,1,1,1.0
numair2304,158788,158788,158788.0,36,36,36.0
numbika,1434,4280,2839.6666666666665,1,1,1.0
nusoesva,1122,802,1093.909090909091,1,1,1.0
nutzone,1338,1338,1338.0,1,1,1.0
nuyhyun,1083,4558,2820.5,1,4,2.5
nxkowxtch,12974,36382,17636.0,1,8,8.666666666666666
nyagosstar,682,682,682.0,1,1,1.0
nymerias (starksansa),296,296,296.0,1,1,1.0
nymja,1178,905,1357.4444444444443,1,1,1.0
nymphtaehyung,2291,2291,2291.0,1,1,1.0
nywphadora,446,446,446.0,1,1,1.0
o2doko,5186,5186,5186.0,1,1,1.0
oakleaf,90,90,90.0,1,1,1.0
oakleysds,332,332,332.0,1,1,1.0
oatyboaty,585,674,625.0,1,1,1.0
obbsessedspacethembo3892,2066,2066,2066.0,2,2,2.0
obeyingthemuse,39660,39660,39660.0,9,9,9.0
obi_ki,1098,981,2871.4285714285716,1,1,1.0
obi_why,440,440,440.0,1,1,1.0
obidalanetwork_archivist,1051,993,1454.4615384615386,1,8,1.3846153846153846
obihoekenobi,1459,657,2351.2,1,4,1.6
obijuankenobi010,1006,1006,1006.0,1,1,1.0
obikin,4773,4773,4773.0,3,3,3.0
obikinks,15,436,225.5,1,1,1.0
obimanletkenobi,1565,1565,1565.0,1,1,1.0
obirain,1167,8022,2403.5,1,1,1.0
obisgirl,1005,913,5004.981481481482,1,8,2.388888888888889
obiwabsmom,2975,2975,2975.0,2,2,2.0
obiwanken5,1049,5445,1418.857142857143,1,4,1.5714285714285714
obiwankenboneme,1040,974,1697.4736842105262,1,3,1.105263157894737
obiwankenhoebi,1105,447,776.0,1,1,1.0
obiwanobi,4547,5343,4913.333333333333,1,2,1.3333333333333333
obiwansbeard,1134,959,1837.0,1,5,2.3333333333333335
obiwansghost,2524,2524,2524.0,2,2,2.0
objectlesson,1101,1101,1101.0,1,1,1.0
obliviateme,545,545,545.0,1,1,1.0
obssesixn,1606,1606,1606.0,1,1,1.0
obviouslyelementary,1262,568,1803.25,1,1,1.0
occasionallyvader,292,768,460.14285714285717,1,1,1.0
oceanfrayed,93,93,93.0,1,1,1.0
oceaniads,1196,795,710.9090909090909,1,1,1.0
oceanic_akedia,848,848,848.0,1,1,1.0
oceansiren,753,753,753.0,1,1,1.0
