"","author","total_posts","avg_posts_year","avg_post_month","avg_post_week"
"12451","Salmon_Pink",1,1,1,1
"12452","SalmonellaSangre",1,1,1,1
"12453","SalomeWeil",1,1,1,1
"12454","SaloniWrites",1,1,1,1
"12455","Salt00",1,1,1,1
"12456","saltandlimes",10,5,1.45,1
"12457","Salted_Toffee",1,1,1,1
"12458","Saltedfish127",1,1,1,1
"12459","saltkettle",1,1,1,1
"12460","Saltlord (ash_wolfling)",1,1,1,1
"12461","saltstreets",1,1,1,1
"12462","saltyanakin",1,1,1,1
"12463","SaltyBlueChurro",2,1,1,1
"12464","saltylikecrait",21,7,1.48888888888889,1
"12465","SaltyNightmares",1,1,1,1
"12466","saltysarah",2,1,1,1
"12467","saltyspecs",1,1,1,1
"12468","salvadore",1,1,1,1
"12469","salvage",3,3,1,1
"12470","Sam_Black30",1,1,1,1
"12471","Samansurahime",1,1,1,1
"12472","SamanthaM_M",10,2,1.33333333333333,1
"12473","samanthayj",3,1,1,1
"12474","SamAt5am",3,1.5,1,1
"12475","Samayo_Kaze",1,1,1,1
"12476","Samking",2,2,1,1
"12477","SammaKlaus",2,1,1,1
"12478","Sammy66",1,1,1,1
"12479","SammyStoner",1,1,1,1
"12480","Sams_fluffadise",4,2,1,1
"12481","Sams_Soliloquy",1,1,1,1
"12482","Samuelbob",1,1,1,1
"12483","Samuhri",1,1,1,1
"12484","san2021",1,1,1,1
"12485","Sanctuaria",1,1,1,1
"12486","sandersonsister",1,1,1,1
"12487","Sandnose",1,1,1,1
"12488","sandpapersnowman",1,1,1,1
"12489","SandriasSaber",5,2.5,1.16666666666667,1
"12490","Sandrine Shaw (Sandrine)",1,1,1,1
"12491","Sandwiches_and_fandomology",1,1,1,1
"12492","sanerontheinside",17,2.83333333333333,1.375,1
"12493","sanetoshiapologist",2,1,1,1
"12494","Sangrill",3,1.5,1,1
"12495","SanguineInk",2,1,1,1
"12496","sanguinity",2,2,1,1
"12497","Sanguis",1,1,1,1
"12498","Sanguith",1,1,1,1
"12499","Saniadon",5,2.5,1.25,1
"12500","sankontesu",1,1,1,1
"12501","Sanna_Black_Slytherin",3,1.5,1,1
"12502","SannahOfSkva",18,3.6,1.2,1
"12503","sanoirism",3,1.5,1,1
"12504","Sanru",2,2,1,1
"12505","sanswit_banter",3,1.5,1,1
"12506","SANTA_146",1,1,1,1
"12507","santanico",1,1,1,1
"12508","santiagone",1,1,1,1
"12509","Santosha",1,1,1,1
"12510","sanyumi",1,1,1,1
"12511","Sanziene",1,1,1,1
"12512","Saoirse7",1,1,1,1
"12513","Sapharen",1,1,1,1
"12514","saphiirex",1,1,1,1
"12515","Saphira99",2,2,1,1
"12516","SaphiralovesTolkien",4,4,4,1
"12517","Saphirlefanz",1,1,1,1
"12518","Saphroneth",1,1,1,1
"12519","saphsaq",8,1.6,1,1.1
"12520","sapoeysap",3,1.5,1.5,1
"12521","sapphfics",3,1,1,1
"12522","Sapphic_Starlight",1,1,1,1
"12523","sapphicamidala",1,1,1,1
"12524","Sapphicle",3,1.5,1,1
"12525","Sapphics_trail",1,1,1,1
"12526","sapphicsapphire",1,1,1,1
"12527","Sapphicsunflower",1,1,1,1
"12528","sapphictealeaf",3,3,1.5,1
"12529","sapphicxrey",2,1,1,1
"12530","SapphiraBlue",6,3,3,1
"12531","sapphire_deity",4,2,1.25,1
"12532","Sapphiresflame",1,1,1,1
"12533","sapphistication",6,3,1.125,1
"12534","SapphyreBlayze",2,2,1,1
"12535","saqqho",1,1,1,1
"12536","Sara_Ellison",1,1,1,1
"12537","Saraceaser",1,1,1,1
"12538","saracenic_cat",4,4,1.33333333333333,1
"12539","Saradi",6,3,2,1
"12540","Saradika",2,2,1,1
"12541","saragreenleaf",1,1,1,1
"12542","Sarah_von_Krolock",1,1,1,1
"12543","Sarah1281",4,4,2,1.33333333333333
"12544","sarahdoodles",3,1,1,1
"12545","sarahwrites1234",2,2,1,1
"12546","saraid",1,1,1,1
"12547","Sarasa_pen",2,2,1,1
"12548","Saraste",1,1,1,1
"12549","Sarayburnu",1,1,1,1
"12550","Sarcasmismydefaultmode",1,1,1,1
"12551","Sarcastic_bubble",3,1.5,1.5,1
"12552","Sarcastic_Writer",4,4,1.33333333333333,1
"12553","sarcastical",1,1,1,1
"12554","SarcasticSmiler",1,1,1,1
"12555","sareli",1,1,1,1
"12556","sarensen",1,1,1,1
"12557","Sargerogue",2,1,1,1
"12558","SariahRomero",1,1,1,1
"12559","Saricess",6,2,1,1
"12560","Sarina_Argus",2,1,1,1
"12561","Sarita1046",1,1,1,1
"12562","Sarlydro",11,3.66666666666667,1.16666666666667,1
"12563","Sarraceniaflava98",13,6.5,1.25,1
"12564","Sarsasart (Sarsaparilla)",2,1,1,1
"12565","SaSatan",2,2,1,1
"12566","sasha_feather",1,1,1,1
"12567","SashaFrey",1,1,1,1
"12568","Sashas_Fierceness",2,2,2,1
"12569","Sashaya",1,1,1,1
"12570","sassafras06",2,2,1,1
"12571","Sassaphrass",5,1.25,1,1
"12572","SassHeliosAzuras",4,2,1,1
"12573","Sassy_Dinosaur",4,2,1,1
"12574","SassyArtichoke",4,4,1,1.33333333333333
"12575","SassybutClassy50",1,1,1,1
"12576","Sassylittlemuffin",1,1,1,1
"12577","SassyRebelPilot",1,1,1,1
"12578","SassySnowperson",26,5.2,1.50833333333333,1.02
"12579","SassySnowSock",2,1,1,1
"12580","Sasukeobsessed",1,1,1,1
"12581","SatansLoser",1,1,1,1
"12582","Satchelfoot",1,1,1,1
"12583","sateenkaarivarjo",1,1,1,1
"12584","satinedeservedbetter (an_abundance_of_AUs)",2,2,1,1
"12585","satomme",1,1,1,1
"12586","Sattar",1,1,1,1
"12587","saturnsokas",2,2,1,1
"12588","SatyrScribe",2,2,2,1
"12589","saucegay",2,1,1,1
"12590","Saud",1,1,1,1
"12591","sauron496",3,1,1,1
"12592","Savageandwise",1,1,1,1
"12593","savanting",2,2,1,1
"12594","Savegirl",1,1,1,1
"12595","savethecat",1,1,1,1
"12596","SavetheClones",2,1,1,1
"12597","savethespacewhales",1,1,1,1
"12598","Saviin_K",5,2.5,1.16666666666667,1
"12599","Saving_Pvt_Goose",1,1,1,1
"12600","savingthethingswelove",1,1,1,1
"12601","Savitar608",1,1,1,1
"12602","sawamurasunshine",1,1,1,1
"12603","say_lene",3,3,1.5,1
"12604","saye0036",1,1,1,1
"12605","Sayu_Koishimoto",1,1,1,1
"12606","sayweareleaving",1,1,1,1
"12607","SB_Ryan",5,2.5,1,1
"12608","scaldinghotwater",1,1,1,1
"12609","scalesxofxjustice",1,1,1,1
"12610","scaliecat",2,1,1,1
"12611","scalphunter",6,6,2,1
"12612","scap3goat (kriegswaffel)",1,1,1,1
"12613","scarcelyMischievous",5,2.5,1.25,1
"12614","scaredsnakesrattle",1,1,1,1
"12615","Scarelo_Ren",4,2,2,1
"12616","scarifandor",1,1,1,1
"12617","Scarlet_Gryphon",2,1,1,1
"12618","Scarlet_Shadow",1,1,1,1
"12619","ScarletandSilver",3,1.5,1,1
"12620","scarletjedi",3,1,1,1
"12621","scarletlesbian",2,1,1,1
"12622","Scarlett Spike (InuScarlett)",1,1,1,1
"12623","Scarlett_Oakenshield",2,1,1,1
"12624","Scarlett_Rogue",3,1.5,1.5,1
"12625","scarlett2u",1,1,1,1
"12626","scarlettmelody",1,1,1,1
"12627","ScarlettShana",1,1,1,1
"12628","scattereddaydreaming",1,1,1,1
"12629","scatteredmoonlight",3,1.5,1.5,1
"12630","ScavengerRey_SupremeLeaderKylo",1,1,1,1
"12631","scavengethestars",2,2,2,1
"12632","Scedasticity",1,1,1,1
"12633","Scene_Scribe",1,1,1,1
"12634","ScepticalDragon",1,1,1,1
"12635","Sceritz",1,1,1,1
"12636","scheidswrites",8,4,1.16666666666667,1
"12637","Scheinbar",1,1,1,1
"12638","schizoress",1,1,1,1
"12639","schlaikjer",1,1,1,1
"12640","schools_a_saint (OldEmeraldEye)",3,1,1,1
"12641","Schuu",1,1,1,1
"12642","science_frogger",1,1,1,1
"12643","Scientits",1,1,1,1
"12644","scififan27",4,2,1.5,1
"12645","Scififan33",4,2,1,1
"12646","Scifiroots",1,1,1,1
"12647","scintilla10",1,1,1,1
"12648","Scira",2,2,1,1
"12649","Scoby",30,7.5,1.3125,1
"12650","sconesandtextingandmurder",1,1,1,1
"12651","ScorpioGirl1987",9,2.25,1.125,1
"12652","scorpionGrass",1,1,1,1
"12653","scoundrelhan",4,2,1.25,1
"12654","Scourge_of_Nemo",6,6,1.2,1
"12655","scoutbumblebee",2,1,1,1
"12656","ScoutWritesThings",1,1,1,1
"12657","scrapbullet",5,5,1.66666666666667,1
"12658","scrapmetal",3,3,1,1
"12659","ScrappySloth",1,1,1,1
"12660","SCRATCH (orphan_account)",1,1,1,1
"12661","scrbbldpapermp3",1,1,1,1
"12662","screamingatstars",1,1,1,1
"12663","ScreamingViking",1,1,1,1
"12664","ScreechTheMighty",2,1,1,1
"12665","scribble_dribble_writes",2,2,2,1
"12666","ScribbledGhost",2,2,1,1
"12667","scribblemoose",1,1,1,1
"12668","ScribblerMerlin",1,1,1,1
"12669","scribblingTiresias",1,1,1,1
"12670","Scribe32oz",1,1,1,1
"12671","Scribomaniac",5,5,1,1
"12672","scriptscribbles",2,2,2,1
"12673","scrub456",1,1,1,1
"12674","Scuddington",1,1,1,1
"12675","sculpture_ofmist_andlight",1,1,1,1
"12676","SCWLC",33,11,1.75925925925926,1
"12677","Scyfymom13",6,3,3,1
"12678","scythe_lyfe",1,1,1,1
"12679","scythias",4,4,1.33333333333333,1
"12680","sea__rose",1,1,1,1
"12681","sea_cucumber",2,1,1,1
"12682","Sea_of_Rebellion",1,1,1,1
"12683","Seaboigium",1,1,1,1
"12684","SeaCatAnna",1,1,1,1
"12685","seadeepy",1,1,1,1
"12686","SeafoamSoul",1,1,1,1
"12687","Sealgirl",5,5,1.66666666666667,1.25
"12688","Sealure",3,1.5,1,1
"12689","SeaNarine",1,1,1,1
"12690","seane",11,1.375,1,1
"12691","SeanSalas13",1,1,1,1
"12692","seaofolives",10,5,1.16666666666667,1
"12693","Seaotter17",1,1,1,1
"12694","searchingforserendipity",1,1,1,1
"12695","seascribble",11,2.75,1.04166666666667,1
"12696","seashell_heart",1,1,1,1
"12697","Seasider",43,10.75,1.72222222222222,1.02272727272727
"12698","Seasilver",1,1,1,1
"12699","Seasnake",1,1,1,1
"12700","seasonalquartet",1,1,1,1
"12701","SeattleMountainBlueBird",1,1,1,1
"12702","seaweednoodles",1,1,1,1
"12703","seawitches",1,1,1,1
"12704","sebastenstan",2,1,1,1
"12705","sebthealienn",1,1,1,1
"12706","SecondaryWorks",3,1,1,1
"12707","SecondStarOnTheLeft",2,1,1,1
"12708","Secret_Pizza_Party",3,1.5,1.5,1
"12709","SecretAgentIx",3,3,1.5,1
"12710","SecretAvengers",1,1,1,1
"12711","secretfeanorian",4,2,1,1
"12712","secretlyanangel (orphan_account)",1,1,1,1
"12713","secretlyhokage",2,2,2,1
"12714","secretofthewillow",1,1,1,1
"12715","SecretRock",1,1,1,1
"12716","secretsolarsystem",2,2,1,1
"12717","Section_42",1,1,1,1
"12718","sedsempersolo",2,2,1,1
"12719","see_addy_write",1,1,1,1
"12720","SeedsofHope",1,1,1,1
"12721","seekingferret",4,1.33333333333333,1,1
"12722","SeekingIdlewild",1,1,1,1
"12723","seekingtomorrow",1,1,1,1
"12724","seeminglyineffable",1,1,1,1
"12725","seepingout",1,1,1,1
"12726","Seer_Celine",3,1.5,1.5,1
"12727","Sees_writes",8,4,1.375,1
"12728","seeshells",1,1,1,1
"12729","seeyouspaceweeb",1,1,1,1
"12730","seeyouwithyourlaughterlines",3,1.5,1,1
"12731","Sehin",7,1.75,1.75,1
"12732","seigakaku",5,1.66666666666667,1.16666666666667,1
"12733","seimaisin",1,1,1,1
"12734","Seivarden_Vendaai",2,1,1,1
"12735","Sekushi",2,1,1,1
"12736","Selcier",1,1,1,1
"12737","Selden",3,3,1.5,1
"12738","seldomabsent (orphan_account)",2,2,1,1
"12739","Selemetis",1,1,1,1
"12740","Selena",5,1.66666666666667,1,1
"12741","Selena_of_The_Lake017",1,1,1,1
"12742","SelenaHopeOfficial",4,1.33333333333333,1,1
"12743","Selene_Eleganza",1,1,1,1
"12744","Selene_Tyler_Smith",2,2,1,1
"12745","selenedaydreams",1,1,1,1
"12746","SeleneJessabelle12626",2,1,1,1
"12747","Self_Indulgent_TMNT",1,1,1,1
"12748","selfiealien (i_want_rose_tyler_back)",4,2,1,1
"12749","Selfproclaimedlazymom",1,1,1,1
"12750","Selikor",1,1,1,1
"12751","SelinaBeckendorf",1,1,1,1
"12752","SelkieLament",2,2,1,1
"12753","Selkit",2,1,1,1
"12754","sellswordking",1,1,1,1
"12755","sellyoursoulforagoodname",7,3.5,1.5,1
"12756","semaphoredrivethru",3,1,1,1
"12757","Semianonymity",1,1,1,1
"12758","semirose",1,1,1,1
"12759","semnai",1,1,1,1
"12760","Semperfidani",2,1,1,1
"12761","semperfiona_art (semperfiona)",1,1,1,1
"12762","semperfiona_podfic (semperfiona)",4,1.33333333333333,1.33333333333333,1
"12763","SemperFun",2,1,1,1
"12764","Sempikru",1,1,1,1
"12765","Sen_2324",2,2,2,1
"12766","senator_mon_mothma",1,1,1,1
"12767","SenatorNaberrie (MariGrayson)",1,1,1,1
"12768","send_nudes",1,1,1,1
"12769","senhoritasolo",1,1,1,1
"12770","Senkaze",1,1,1,1
"12771","SenkoWakimarin",1,1,1,1
"12772","sennas",1,1,1,1
"12773","SennyriNamis23",6,2,1.11111111111111,1
"12774","SenselessWorks",1,1,1,1
"12775","sensible_stories",1,1,1,1
"12776","sensibleshoes28",1,1,1,1
"12777","sensibleshroom",1,1,1,1
"12778","sentientcitizen",1,1,1,1
"12779","SentientStratofortress",1,1,1,1
"12780","sentimental_sil",2,2,1,1
"12781","Seoven",1,1,1,1
"12782","sephh69",1,1,1,1
"12783","septemberist",1,1,1,1
"12784","septentrion",1,1,1,1
"12785","septmars",1,1,1,1
"12786","septvemskeleto",2,1,1,1
"12787","sequins_and_spandex",4,4,2,1
"12788","Ser_Parapluie",1,1,1,1
"12789","serae",1,1,1,1
"12790","Serafina360",1,1,1,1
"12791","serafinawitchwoman",1,1,1,1
"12792","serafine",3,1.5,1.5,1
"12793","Serahtonin",1,1,1,1
"12794","Seraph_of_Innsmouth",1,1,1,1
"12795","Seraphina_Herondale",1,1,1,1
"12796","seratonation",2,2,2,1
"12797","serazaydia",4,2,1.5,1
"12798","seren_ccd",1,1,1,1
"12799","SerenaDarrin",6,3,3,1
"12800","Serenade",2,1,1,1
"12801","SerenaTano",2,1,1,1
"12802","serendipitous_rambles",1,1,1,1
"12803","serendipityaey",1,1,1,1
"12804","serene_bot",9,4.5,1,1
"12805","Serene_Shadows",1,1,1,1
"12806","serenejordan",1,1,1,1
"12807","Serenity_Prime",1,1,1,1
"12808","Serenity1",1,1,1,1
"12809","serenityabrin",4,1.33333333333333,1,1
"12810","serenlyall",8,2,1,1
"12811","SerGate",2,1,1,1
"12812","Sergeant",4,4,1,1.33333333333333
"12813","Serial",1,1,1,1
"12814","Serie11",6,3,1.5,1
"12815","seriousness",1,1,1,1
"12816","seriowan",2,2,1,1
"12817","Sermocinare",9,1.8,1.3,1
"12818","serotinous",1,1,1,1
"12819","SerStolas",9,2.25,1,1
"12820","Servena",2,2,1,1
"12821","servicetopthor",1,1,1,1
"12822","Servius_Kressh2332",1,1,1,1
"12823","Sesquipedalian_Bookwyrm",1,1,1,1
"12824","seti31",1,1,1,1
"12825","setphasersto_potatosalad",1,1,1,1
"12826","Settiai",5,1.25,1,1
"12827","seven (sevenpoints)",1,1,1,1
"12828","seven_khepri_beetles",1,1,1,1
"12829","sevenofspade",1,1,1,1
"12830","Sevenscorpions",1,1,1,1
"12831","seventeensteps",10,3.33333333333333,1.05555555555556,1
"12832","seventhswan",1,1,1,1
"12833","Severnlight",6,2,1.33333333333333,1
"12834","Sevy_Ride",1,1,1,1
"12835","sexmalvina",4,2,1,1
"12836","sexy-captain-rexy (smolkatsudon)",5,5,1.66666666666667,1
"12837","Sexy-Rex (AtPK)",3,3,1.5,1
"12838","sexyconfidentpudge",1,1,1,1
"12839","sexylibrarian12",1,1,1,1
"12840","sexyspork",3,3,1.5,1
"12841","sexystarwarslover",2,1,1,1
"12842","SexyWookieeSquadron",2,1,1,1
"12843","Seyasoya",1,1,1,1
"12844","seyOdys",2,1,1,1
"12845","SF2187",1,1,1,1
"12846","sg_wonderland",2,1,1,1
"12847","sgimp17 (orphan_account)",1,1,1,1
"12848","sgri_sgri",1,1,1,1
"12849","SGTBrowncoat",1,1,1,1
"12850","SgtPabs",1,1,1,1
"12851","Sgy2001",1,1,1,1
"12852","shacklesburst",2,2,1,1
"12853","Shadadukal",2,1,1,1
"12854","Shadaras",43,4.77777777777778,1.24107744107744,1
"12855","ShadeCrawler",10,3.33333333333333,2,1
"12856","shadedScribe",1,1,1,1
"12857","shadesquadvip1",2,2,1,1
"12858","ShadeyBird1701",1,1,1,1
"12859","Shadmus",1,1,1,1
"12860","Shadokun",6,3,1,1
"12861","ShadouOkami",2,1,1,1
"12862","Shadow_Chaser",9,1.5,1.16666666666667,1
"12863","Shadow_Ember",6,6,1.2,1
"12864","Shadow_Jax",1,1,1,1
"12865","shadow_on_the_wall",1,1,1,1
"12866","Shadow_Side",1,1,1,1
"12867","Shadowcat",1,1,1,1
"12868","shadowen",3,1.5,1.5,1
"12869","shadower01",1,1,1,1
"12870","ShadowEtienne",6,2,1.33333333333333,1
"12871","Shadowfax (bagheerita)",3,1.5,1,1
"12872","shadowgirl69",1,1,1,1
"12873","ShadowHaloedAngel",1,1,1,1
"12874","Shadowhawk9989",1,1,1,1
"12875","ShadowHikaru",1,1,1,1
"12876","shadowkat67",2,1,1,1
"12877","Shadowlass",1,1,1,1
"12878","Shadowlight17",7,2.33333333333333,1.16666666666667,1
"12879","shadowmaat",27,3.85714285714286,1.26190476190476,1
"12880","Shadowmatic",2,1,1,1
"12881","shadownitez",1,1,1,1
"12882","Shadowofahunter",1,1,1,1
"12883","ShadowPixelle",5,2.5,1,1
"12884","Shadows_Keeper",1,1,1,1
"12885","shadows_of_the_force (nightsisterasajj)",2,1,1,1
"12886","shadowsamurai",1,1,1,1
"12887","ShadowsDaughter",1,1,1,1
"12888","shadowsong26",7,1.75,1,1
"12889","ShadowSpires",19,4.75,1.25,1.1125
"12890","Shadsie",1,1,1,1
"12891","shadwbrokr",1,1,1,1
"12892","shadydave",4,1.33333333333333,1,1
"12893","shadygrifter (restlessdreamer)",2,1,1,1
"12894","ShadyQuiet",1,1,1,1
"12895","ShahHira",1,1,1,1
"12896","Shaili_fyre",1,1,1,1
"12897","shakespeareaddict",1,1,1,1
"12898","shakespeareansushi",1,1,1,1
"12899","ShakespearesRose",2,1,1,1
"12900","ShakyHades",4,2,1.25,1
"12901","ShalaDakiri (AJStarhiker)",2,1,1,1
"12902","ShaleenStark",1,1,1,1
"12903","Sham33",1,1,1,1
"12904","ShamaelPandora",1,1,1,1
"12905","ShamanOfHedon",1,1,1,1
"12906","Shampain",2,1,1,1
"12907","Shane_for_Wax",9,3,1.11111111111111,1
"12908","ShaneDarkwin",1,1,1,1
"12909","shanjedi",1,1,1,1
"12910","shanlyrical",8,2.66666666666667,1,1
"12911","ShannonPhillips",13,4.33333333333333,2.2,1
"12912","Shanone",4,2,1.25,1
"12913","shara_bae",4,2,2,1
"12914","Sharaen",1,1,1,1
"12915","Sharie1",1,1,1,1
"12916","Shark_Puppy",1,1,1,1
"12917","sharkcar",58,8.28571428571429,1.52380952380952,1.02380952380952
"12918","Sharkeys_Dume",2,2,1,1
"12919","SharkGirlNirea",1,1,1,1
"12920","sharkie",1,1,1,1
"12921","SharKohen",1,1,1,1
"12922","sharperobjects",1,1,1,1
"12923","sharpestsatire",1,1,1,1
"12924","Sharpiefan",4,2,1,1
"12925","Shasta",1,1,1,1
"12926","shatishes",3,1,1,1
"12927","shatou",13,6.5,1.14285714285714,1
"12928","Shatspeare",1,1,1,1
"12929","shatteredechoes",4,4,1.33333333333333,1
"12930","ShatteredFeathers",2,1,1,1
"12931","ShatteringDesire (orphan_account)",1,1,1,1
"12932","shatterpoint (devonair)",1,1,1,1
"12933","Shavambaku",1,1,1,1
"12934","Shavock",1,1,1,1
"12935","ShawnArms",22,7.33333333333333,1.2,1
"12936","ShaynePleaseShutUp",1,1,1,1
"12937","ShayneT",1,1,1,1
"12938","Shayster",1,1,1,1
"12939","shazel64",1,1,1,1
"12940","sheafrotherdon",3,1,1,1
"12941","sheApunk89",10,3.33333333333333,1.2,1
"12942","shebee",1,1,1,1
"12943","SheDevilJones",1,1,1,1
"12944","Sheeana",1,1,1,1
"12945","Sheena_Is_A_Punk_Rocker",1,1,1,1
"12946","SheenaRogers",2,2,1,1
"12947","sheepfulsheepyard",1,1,1,1
"12948","Sheepgirl3",1,1,1,1
"12949","sheepishshipper",2,2,1,1
"12950","sheila090",1,1,1,1
"12951","Shein",2,2,1,1
"12952","Shelaar (JonathanAnubian)",4,1.33333333333333,1.33333333333333,1
"12953","Sheldonmoments",2,1,1,1
"12954","Sheliak _ (Sheliak)",1,1,1,1
"12955","shellybee456",3,1.5,1,1
"12956","shenanakin_skywalker",5,2.5,1.75,1
"12957","ShenanigansEnsue",27,4.5,1.2797619047619,1
"12958","Sheosaurs_rex",2,2,2,1
"12959","sheplaysbass",1,1,1,1
"12960","sheralynxo",1,1,1,1
"12961","SHERlockedNloaded",2,2,1,1
"12962","SherlockH221B",1,1,1,1
"12963","sherlockid25",1,1,1,1
"12964","sherlockingbatch",3,1,1,1
"12965","Sherlocklawless",1,1,1,1
"12966","sherlocksdaughter",1,1,1,1
"12967","sherlollyandspoilers",1,1,1,1
"12968","Sherni",1,1,1,1
"12969","Shes_from_the_Twilight_Zone",1,1,1,1
"12970","Shes_Rebel_Scum",1,1,1,1
"12971","ShesAGatorGirl",1,1,1,1
"12972","shetiger",2,2,1,1
"12973","Sheut",1,1,1,1
"12974","shewalksinstxrlight",1,1,1,1
"12975","shewhospeakswiththunder",1,1,1,1
"12976","Sheyshen",2,1,1,1
"12977","Shezan",2,2,1,1
"12978","Shezu",1,1,1,1
"12979","Shi_Toyu",1,1,1,1
"12980","SHIELD_Agent_Phoenix",1,1,1,1
"12981","shieldmyheart",1,1,1,1
"12982","shieroell029",1,1,1,1
"12983","Shigura",2,1,1,1
"12984","shihadchick",2,1,1,1
"12985","shilo1364",1,1,1,1
"12986","shimmer_addict",1,1,1,1
"12987","shimmersing",14,2.33333333333333,1.20833333333333,1
"12988","ShimoRyu",1,1,1,1
"12989","shindeeram",1,1,1,1
"12990","ShinigamiKnox",1,1,1,1
"12991","Shining_star_rae",2,1,1,1
"12992","shiningstar",5,1.25,1,1
"12993","ShinkaPlant",2,2,2,1
"12994","shinkarom",1,1,1,1
"12995","ShinobMai",15,5,1.26666666666667,1
"12996","Shinx25",1,1,1,1
"12997","Shinxer",1,1,1,1
"12998","shiny_pebbles",1,1,1,1
"12999","ShinyGreenApple",1,1,1,1
"13000","ShinyHalo115",13,3.25,1.20833333333333,1
"13001","shinyjenni (usuallyhats)",1,1,1,1
"13002","ShinyMetalAssKnight",1,1,1,1
"13003","ShinySkitty",1,1,1,1
"13004","shinysylver",6,2,1,1
"13005","Shiori_Makiba",3,1.5,1,1
"13006","ShipArmada (SarahSelene)",1,1,1,1
"13007","shipatfirstsight",1,1,1,1
"13008","shiplizard",1,1,1,1
"13009","shipping_ruined_my_life",9,4.5,1,1
"13010","shippingandrecieving",2,2,1,1
"13011","ShippingFreak98",2,1,1,1
"13012","shipsfrecklesandhorseface",1,1,1,1
"13013","shipskicksandgiggles",1,1,1,1
"13014","Shipsorsanity",5,2.5,1.5,1
"13015","shirasade",1,1,1,1
"13016","shirebard",1,1,1,1
"13017","ShiroChan",1,1,1,1
"13018","Shirokokuro",1,1,1,1
"13019","Shiruslayer",1,1,1,1
"13020","shitdamnhell (orphan_account)",3,3,1,1
"13021","shitposting_hobbits_to_gallifrey",1,1,1,1
"13022","shitpostNico (vaporwaveNico)",1,1,1,1
"13023","Shivsghost",3,1,1,1
"13024","Shmaylor",6,1.5,1,1
"13025","shmi3",1,1,1,1
"13026","shmoost",1,1,1,1
"13027","shockbae",1,1,1,1
"13028","Shoi",1,1,1,1
"13029","Shokora",1,1,1,1
"13030","Sholio",5,2.5,1.5,1
"13031","shooponthemoon",2,2,2,1
"13032","Shooting_Stars_Library",1,1,1,1
"13033","ShootMeDead",4,2,1.25,1
"13034","shop5",2,2,1,1
"13035","shopgirl152",2,1,1,1
"13036","shortcircuitify",2,1,1,1
"13037","Shortculler (Starculler)",1,1,1,1
"13038","Shortcuts_make_long_delays",2,1,1,1
"13039","ShortDrummer2",3,1,1,1
"13040","shortmage",6,3,1,1
"13041","shortystylee",1,1,1,1
"13042","ShotoTodorokihasissues",1,1,1,1
"13043","should_i_say_it_like_a_spy (meanbihexual)",1,1,1,1
"13044","Shouting_at_God_in_Latin",1,1,1,1
"13045","ShowMeAHero",16,2.28571428571429,1.52380952380952,1
"13046","Showndra_Ridge",2,2,2,1
"13047","Shrimpyshrimp",1,1,1,1
"13048","shrimpystevie",1,1,1,1
"13049","Shrineofstones",1,1,1,1
"13050","shrinkthisviolet",5,1.66666666666667,1,1.16666666666667
"13051","Shuckle24",1,1,1,1
"13052","SHUNDIANDROMEDA",1,1,1,1
"13053","Shunkaha",1,1,1,1
"13054","shuns",1,1,1,1
"13055","Shut-Up-Ginger (Bad_Medic)",6,6,1.5,1
"13056","Shutt3rbee",1,1,1,1
"13057","ShutUpGinger (Bad_Medic)",2,2,2,1
"13058","shwaygirl",1,1,1,1
"13059","shyasamouse",1,1,1,1
"13060","ShyMikka",3,1.5,1,1
"13061","Shynnohwen",1,1,1,1
"13062","ShyWriter20",1,1,1,1
"13063","Shywriter33",1,1,1,1
"13064","Siamesa",3,1,1,1
"13065","siamesewiener",2,2,2,1
"13066","sian1359",2,1,1,1
"13067","siarra",1,1,1,1
"13068","sibylvane",1,1,1,1
"13069","Sicklester",1,1,1,1
"13070","sickofsora",1,1,1,1
"13071","Siddal",1,1,1,1
"13072","siddershow",1,1,1,1
"13073","Siderea",7,3.5,1.41666666666667,1
"13074","sidewinder",6,1.5,1,1
"13075","SidleyParkHermit",5,2.5,1,1
"13076","sidsaid",1,1,1,1
"13077","sieg (siegnerd)",1,1,1,1
"13078","sielu",1,1,1,1
"13079","SiennahRobek",8,4,1,1
"13080","Sietra2907",4,4,1.33333333333333,1
"13081","Sif (Rosae)",1,1,1,1
"13082","SifaShep",1,1,1,1
"13083","SiFi_fantasy_fangirl",4,2,1.25,1
"13084","sighduck",12,2.4,1.25,1
"13085","Sightings_of_a_Silmaril",4,4,1,1
"13086","SigmaEcho",1,1,1,1
"13087","SignoraCara",2,2,2,1
"13088","Signorasbutterfly",1,1,1,1
"13089","signorbenedick",1,1,1,1
"13090","Sigridhr",2,2,1,1
"13091","Sigtuna_Yrsa",3,1,1,1
"13092","sigye",2,1,1,1
"13093","sigynstark",1,1,1,1
"13094","SikorskySpartan",1,1,1,1
"13095","SiladhielLithvirax",12,6,1.66666666666667,1
"13096","SilasMcCord",1,1,1,1
"13097","Sildae",7,1.75,1.125,1
"13098","Silence_burns",3,1.5,1,1
"13099","silence_in_the_woods",2,2,1,1
"13100","silencedancer",1,1,1,1
"13101","silent_bard",1,1,1,1
"13102","Silent_but_Artemis",3,1,1,1
"13103","silentfeathers",1,1,1,1
"13104","silentsaebyeok",5,2.5,1.16666666666667,1
"13105","SilentStarlight",1,1,1,1
"13106","silentwinds",2,2,2,1
"13107","silianrail",1,1,1,1
