"","author","total_posts","avg_posts_year","avg_posts_month","avg_posts_week","min_rating","max_rating","med_rating","avg_rating","min_word_count","max_word_count","avg_word_count","min_paragraph_count","max_paragraph_count","avg_paragraph_count","tag1","tag2","tag3","log_avg_rating"
"3993","DrMckay",2,1,1,1,280,295,287.5,287.5,5357,5357,5357,3,3,3,NA,NA,NA,5.66122286023741
"3994","droidbait",1,1,1,1,63,63,63,63,3207,3207,3207,1,1,1,NA,NA,NA,4.14313472639153
"3995","DroidePlane",1,1,1,1,53,53,53,53,106,106,106,1,1,1,NA,NA,NA,3.97029191355212
"3996","DroidRambles",2,2,2,1,23,38,30.5,30.5,704,967,835.5,1,1,1,NA,NA,NA,3.41772668361337
"3997","drollicpixie",1,1,1,1,658,658,658,658,702,702,702,1,1,1,NA,NA,NA,6.48920493132532
"3998","Droneshard",1,1,1,1,284,284,284,284,2564,2564,2564,1,1,1,NA,NA,NA,5.64897423816121
"3999","Dronzer117",1,1,1,1,4,4,4,4,1972,1972,1972,1,1,1,"nanStar Wars EnsembleParody",NA,NA,1.38629436111989
"4000","Dropsiaczek",1,1,1,1,2056,2056,2056,2056,1282,1282,1282,1,1,1,NA,NA,NA,7.62851762657506
"4001","DrowningInStarlight",1,1,1,1,55,55,55,55,1372,1372,1372,1,1,1,NA,NA,NA,4.00733318523247
"4002","DrPearlGatsby",3,3,1.5,1.5,517,1760,636,977,1063,716,1254,1,1,1,NA,NA,NA,6.88448665204278
"4003","DrunkenFangschrecke",1,1,1,1,1393,1393,1393,1393,19,19,19,6,6,6,NA,NA,NA,7.23921497377981
"4004","drunknpylades",1,1,1,1,435,435,435,435,937,937,937,1,1,1,NA,NA,NA,6.07534603108868
"4005","drunkoncoffee",1,1,1,1,4921,4921,4921,4921,1947,1947,1947,1,1,1,NA,NA,NA,8.50126704086598
"4006","drunkonyou",3,1.5,1.5,1,544,1904,882,1110,2548,8344,5504,1,1,1,NA,NA,NA,7.01211529430638
"4007","drxgonslayer",1,1,1,1,1837,1837,1837,1837,712,712,712,1,1,1,NA,NA,NA,7.51588908521513
"4008","Dryadeh",1,1,1,1,260,562,411,411,1741,4666,3203.5,1,1,1,NA,NA,NA,6.01859321449623
"4009","DS_Blxck",1,1,1,1,1449,1449,1449,1449,1068,1068,1068,1,1,1,NA,NA,NA,7.27862894232068
"4010","DT Maxwell (Draya)",9,4.5,1.5,1.07142857142857,595,1145,973,935.545454545455,112,502,254.818181818182,1,1,1,NA,NA,NA,6.84112973303772
"4011","DTownSuga",1,1,1,1,30,30,30,30,489,489,489,1,1,1,NA,NA,NA,3.40119738166216
"4012","DuaeFiclets (Lothcats)",3,3,1,1,319,1630,1271,1122.75,248,521,371.75,1,1,1,NA,NA,NA,7.02353631196785
"4013","dualcolours",2,1,1,1,144,461,302.5,302.5,31410,3289,17349.5,1,26,13.5,NA,NA,NA,5.7120812774709
"4014","Dubblepunch",1,1,1,1,27,27,27,27,20,20,20,1,1,1,NA,NA,NA,3.29583686600433
"4015","Dubiousculturalartifact (222Ravens)",2,2,1,1,862,2355,1608.5,1608.5,2338,488,1413,1,1,1,NA,NA,NA,7.38305734667908
"4016","DubiousWriting",1,1,1,1,1304,1304,1304,1304,1533,1533,1533,1,1,1,NA,NA,NA,7.1731917424866
"4017","duc",11,2.75,1.1875,1,1046,30721,7460,9990.72727272727,1190,987,1904.81818181818,1,2,1.09090909090909,NA,NA,NA,9.2094126690656
"4018","Ducarion",3,3,1,1,387,1381,752,840,100,810,721.666666666667,1,1,1,NA,NA,NA,6.73340189183736
"4019","duchesslantsov",2,2,2,1,339,443,391,391,1535,760,1147.5,1,1,1,NA,NA,NA,5.96870755998537
"4020","DuchessNoir",3,1.5,1,1,244,638,475,456,1022,809,1171,1,1,1,NA,NA,NA,6.12249280951439
"4021","duchessofthemoonbase",19,4.75,1.2,1,163,2015,376,496.909090909091,100,953,1216.63636363636,1,1,1,NA,NA,NA,6.20840709368964
"4022","duchesssappho",14,7,1.5,1,72,56037,426,2136.86111111111,1020,983,3604.11111111111,1,9,2.05555555555556,"CC-2224","Cody & Obi-Wan Kenobi","Cody",7.66709326074617
"4023","Duck_Life",15,3.75,1.875,1,42,7126,1003.5,1431.25,1238,964,1348.125,1,1,1,NA,NA,NA,7.26630346730255
"4024","Ducky (BlueIsh_YellowIsh)",5,2.5,1.25,1,645,3465,1362,1745.4,1703,6739,4088,1,3,1.4,NA,NA,NA,7.46473903472921
"4025","Ducky_Dynasty",5,5,5,1,278,2658,565,797.758620689655,1204,954,1529.68965517241,1,1,1,NA,NA,NA,6.68180607135463
"4026","duckywrites",2,2,2,1,114,479,312,301.666666666667,1003,464,602,1,1,1,NA,NA,NA,5.70932265503182
"4027","DudaPie",1,1,1,1,427,427,427,427,2898,2898,2898,1,1,1,NA,NA,NA,6.05678401322862
"4028","Dudeabuck",1,1,1,1,26,26,26,26,1155,1155,1155,1,1,1,NA,NA,NA,3.25809653802148
"4029","DukeOfQueers",1,1,1,1,431,431,431,431,465,465,465,1,1,1,NA,NA,NA,6.06610809010375
"4030","dulapeep (valkyriesword)",1,1,1,1,54,54,54,54,252,252,252,1,1,1,NA,NA,NA,3.98898404656427
"4031","dulcewrites",2,2,2,1,572,971,771.5,771.5,1575,896,1235.5,1,1,1,NA,NA,NA,6.64833667180322
"4032","dulldelights (batshitbimbo)",1,1,1,1,701,701,701,701,3696,3696,3696,1,1,1,NA,NA,NA,6.55250788703459
"4033","DumbDumbIce",1,1,1,1,2184,2184,2184,2184,1836,1836,1836,1,1,1,NA,NA,NA,7.6889133368648
"4034","dumbkili",1,1,1,1,796,796,796,796,9142,9142,9142,1,1,1,NA,NA,NA,6.67959918584438
"4035","dumbledoresgirl",1,1,1,1,677,677,677,677,1671,1671,1671,2,2,2,NA,NA,NA,6.51767127291227
"4036","dumblyyydore",3,3,1.5,1,215,24423,533,8390.33333333333,19505,46089,23136.6666666667,1,7,9,NA,NA,NA,9.03483552850915
"4037","dummiE3M",1,1,1,1,1129,1129,1129,1129,3279,3279,3279,1,1,1,NA,NA,NA,7.02908756414966
"4038","DumpsterPhoenix (verhalen)",1,1,1,1,335,335,335,335,956,956,956,1,1,1,NA,NA,NA,5.81413053182507
"4039","Dungeonnerd",1,1,1,1,85,278,92,151.666666666667,1171,956,1426.66666666667,1,1,1,NA,NA,NA,5.02168513028284
"4040","Durah",1,1,1,1,338,338,338,338,4082,4082,4082,1,1,1,NA,NA,NA,5.82304589548302
"4041","Durendal",7,1.4,1,1,22,576,231,231.857142857143,1131,881,1610.14285714286,1,8,2,NA,NA,NA,5.44612141845928
"4042","Durk_The_Cricket",4,2,1.25,1,10,2075,169,427.375,107,91,705.75,1,5,1.75,NA,NA,NA,6.05766184795947
"4043","Dusk_Duckling961",1,1,1,1,1004,1004,1004,1004,3542,3542,3542,3,3,3,NA,NA,NA,6.91174730025167
"4044","duskto_dawn6",1,1,1,1,2359,2359,2359,2359,13066,13066,13066,4,4,4,"Padmé Amidala & Obi-Wan Kenobi","Padmé Amidala/Anakin Skywalker","Leia Organa & Luke Skywalker",7.76599307940768
"4045","dustbowlwriter",1,1,1,1,422,422,422,422,1634,1634,1634,1,1,1,NA,NA,NA,6.04500531403601
"4046","Dustbunny3",3,1.5,1.5,1,280,955,418,551,100,1136,445.333333333333,1,1,1,NA,NA,NA,6.31173480915291
"4047","Dustfinn",1,1,1,1,1115,1115,1115,1115,21,21,21,1,1,1,NA,NA,NA,7.01660968389422
"4048","dustoftheancients",1,1,1,1,3919,3919,3919,3919,18928,18928,18928,1,1,1,NA,NA,NA,8.27359179819963
"4049","DustOnBothSides",7,3.5,1.16666666666667,1,301,837,620.5,570.375,1120,710,1939.625,1,2,1.125,NA,NA,NA,6.34629403924757
"4050","Duststorm",2,1,1,1,1459,2876,2167.5,2167.5,1990,2670,2330,1,1,1,NA,NA,NA,7.6813297086547
"4051","DustyForgotten",2,1,1,1,209,226,225,220,1326,771,946.666666666667,1,1,1,NA,NA,NA,5.39362754635236
"4052","dutchessmelom",1,1,1,1,170,170,170,170,707,707,707,1,1,1,NA,NA,NA,5.13579843705026
"4053","dutchessof",1,1,1,1,57,57,57,57,439,439,439,1,1,1,NA,NA,NA,4.04305126783455
"4054","DutchmanCallypso",2,2,1,1,506,1033,769.5,769.5,1754,2370,2062,1,1,1,NA,NA,NA,6.64574095327893
"4055","dutchy0412",2,1,1,1,212,401,306.5,306.5,1294,1490,1392,1,1,1,"Ezra Bridger/Sabine WrenEzra Bridger","Hera Syndulla","Sabine WrenFriends to Lovers",5.72521775537627
"4056","dutchydoescoke",1,1,1,1,301,301,301,301,1638,1638,1638,1,1,1,NA,NA,NA,5.70711026474888
"4057","dvrthncx",1,1,1,1,111,111,111,111,1874,1874,1874,1,1,1,NA,NA,NA,4.70953020131233
"4058","dwellingondreams",1,1,1,1,227,227,227,227,2888,2888,2888,1,1,1,NA,NA,NA,5.4249500174814
"4059","DWriter",1,1,1,1,324,324,324,324,48176,48176,48176,20,20,20,NA,NA,NA,5.78074351579233
"4060","dxydrxaming",1,1,1,1,132,132,132,132,42195,42195,42195,18,18,18,NA,NA,NA,4.88280192258637
"4061","Dyad Wars (Merley)",26,5.2,1.35,1,70,946,177,222.653846153846,18,29,22.8076923076923,1,1,1,NA,NA,NA,5.40561830605752
"4062","DyadamDriver",1,1,1,1,1953,1953,1953,1953,5120,5120,5120,1,1,1,NA,NA,NA,7.57712193087668
"4063","Dyce",1,1,1,1,213,213,213,213,467,467,467,1,1,1,NA,NA,NA,5.36129216570943
"4064","dyingcowlaugh",1,1,1,1,345,345,345,345,4097,4097,4097,1,1,1,NA,NA,NA,5.84354441703136
"4065","DyingSucculents",4,1.33333333333333,1,1,968,2066,1645.5,1581.25,1875,3027,2248.75,1,1,1,NA,NA,NA,7.36597095247583
"4066","dykeforseulgi",2,1,1,1,105,313,209,209,1220,1707,1463.5,1,1,1,NA,NA,NA,5.34233425196481
"4067","dykejaskiers",1,1,1,1,2229,2229,2229,2229,5039,5039,5039,1,1,1,NA,NA,NA,7.70930833338587
"4068","dykemoons",2,1,1,1,119,282,200.5,200.5,4702,872,2787,1,1,1,NA,NA,NA,5.30081424674662
"4069","Dylan667",2,1,1,1,1609,17630,9619.5,9619.5,6233,6937,6585,2,2,2,"Fox","Rex","Clone Troopers & Anakin Skywalker",9.17154756725703
"4070","DylnnsWorld",1,1,1,1,1782,1782,1782,1782,1188,1188,1188,1,1,1,NA,NA,NA,7.48549160803075
"4071","DynaDratina",5,2.5,1,1,41,247,127,124.2,100,7188,4061.6,1,1,1,NA,NA,NA,4.82189316949938
"4072","Dynasties_IsaFaradien",3,3,1.5,1,26,56,29,37,2402,704,2131.33333333333,10,6,7,NA,NA,NA,3.61091791264422
"4073","DynoWrites",1,1,1,1,656,656,656,656,612,612,612,1,1,1,NA,NA,NA,6.48616078894409
"4074","Dyongo",3,1.5,1,1,389,873,723,677,1024,889,1049,1,2,1.25,NA,NA,NA,6.51767127291227
"4075","DyslexicProblem2224",2,2,1,1,1037,1421,1229,1229,1393,1539,1466,1,2,1.5,NA,NA,NA,7.11395610956603
"4076","DyslexicSquirrel",1,1,1,1,164,164,164,164,440,440,440,1,1,1,NA,NA,NA,5.0998664278242
"4077","E_Gotta_Blast",1,1,1,1,84,84,84,84,7520,7520,7520,1,1,1,NA,NA,NA,4.43081679884331
"4078","eagna_eilis",1,1,1,1,622,622,622,622,21165,21165,21165,16,16,16,NA,NA,NA,6.43294009273918
"4079","Ealasaid",1,1,1,1,32,32,32,32,1439,1439,1439,1,1,1,NA,NA,NA,3.46573590279973
"4080","ealcynn",1,1,1,1,2728,2728,2728,2728,906,906,906,4,4,4,NA,NA,NA,7.91132401896335
"4081","EaManning",2,1,1,1,437,593,515,515,4037,5097,4567,2,2,2,NA,NA,NA,6.24416690066374
"4082","Earial13",2,1,1,1,5851,16042,10946.5,10946.5,34881,5851,20366,1,10,5.5,NA,NA,NA,9.30077504944739
"4083","earis",1,1,1,1,464,464,464,464,2319,2319,2319,1,1,1,NA,NA,NA,6.13988455222626
"4084","earlgreyson",1,1,1,1,1309,1309,1309,1309,1353,1353,1353,1,1,1,NA,NA,NA,7.1770187659099
"4085","early works (serazaydia)",4,2,1,1,60,1068,161,294.666666666667,1095,934,1685.66666666667,1,6,1.55555555555556,NA,NA,NA,5.68584477396954
"4086","Earlysunsetsoverchicago",1,1,1,1,1069,1069,1069,1069,1244,1244,1244,1,1,1,NA,NA,NA,6.97447891102505
"4087","EarthboundJedi",3,1,1,1,257,1085,375,572.333333333333,3643,885,1656.66666666667,1,1,1,NA,NA,NA,6.34972157222936
"4088","East_Of_Akkala",4,2,1.25,1,69,461,107,184.428571428571,100,684,376.857142857143,1,1,1,NA,NA,NA,5.21726224179133
"4089","east_sunrise",1,1,1,1,2663,2663,2663,2663,795,795,795,1,1,1,NA,NA,NA,7.88720858581393
"4090","Eating_Flowers",1,1,1,1,39,39,39,39,623,623,623,1,1,1,"Poe Dameron/Reader","Poe Dameron/YouPoe DameronIllness","Nausea",3.66356164612965
"4091","EatsBooks",2,2,1,1,106,3767,1936.5,1936.5,1242,2454,1848,1,2,1.5,NA,NA,NA,7.56863749895481
"4092","EAVanGeek",10,3.33333333333333,1.2,1.04761904761905,98,1604,954.5,928.583333333333,1038,790,1465.83333333333,1,4,1.25,"nannanMandalorian Culture (Star Wars)","Mandalorians (Star Wars)",NA,6.83366012725905
"4093","ebethoboi888999888",1,1,1,1,9952,9952,9952,9952,80125,80125,80125,19,19,19,NA,NA,NA,9.20552881497896
"4094","ebonyXivory777",1,1,1,1,398,398,398,398,984,984,984,1,1,1,NA,NA,NA,5.98645200528444
"4095","ebres",1,1,1,1,173,173,173,173,738,738,738,1,1,1,NA,NA,NA,5.15329159449778
"4096","ebw_writes499",4,4,2,1.33333333333333,319,645,454.5,444.875,1697,2840,2088.125,1,1,1,"CC-2224","Cody","Cody/Obi-Wan KenobiCC-2224",6.09779334383036
"4097","Eccentric_Grace",2,2,1,1,1407,3710,2558.5,2558.5,1080,15048,8064,1,4,2.5,NA,NA,NA,7.84717642824515
"4098","EccentricAuthors",2,1,1,1,288,398,343,343,1278,1897,1587.5,1,1,1,NA,NA,NA,5.83773044716594
"4099","Echo_Base1",5,2.5,1,1,173,1378,1235,919.6,21945,9457,9374,1,4,1.6,NA,NA,NA,6.82393879288903
"4100","echo_logist",1,1,1,1,624,624,624,624,3383,3383,3383,7,7,7,NA,NA,NA,6.43615036836943
"4101","EchoesOfTheCloneWars",1,1,1,1,412,412,412,412,1803,1803,1803,1,1,1,NA,NA,NA,6.02102334934953
"4102","echoesoftheforce",1,1,1,1,1968,1968,1968,1968,1518,1518,1518,4,4,4,NA,NA,NA,7.5847730776122
"4103","echoknight",2,1,1,1,411,562,473,471.2,1017,2474,1594.2,1,1,1,NA,NA,NA,6.15528263233738
"4104","EchoVibrance",4,2,1.25,1,78,3715,154,753.666666666667,1141,7903,8337.16666666667,1,7,2.66666666666667,NA,NA,NA,6.62495018360986
"4105","eClair23",1,1,1,1,227,227,227,227,333,333,333,1,1,1,NA,NA,NA,5.4249500174814
"4106","eclare_writes",1,1,1,1,804,804,804,804,514,514,514,1,1,1,NA,NA,NA,6.68959926917897
"4107","Eclectic_Goddess",1,1,1,1,1823,2131,1977,1977,1424,2346,1885,1,3,2,NA,NA,NA,7.58933582317062
"4108","eclipse_unseelie_queen",1,1,1,1,31,31,31,31,643,643,643,1,1,1,NA,NA,NA,3.43398720448515
"4109","eclipsed_aurelia",2,1,1,1,2470,7370,4920,4920,149384,20063,84723.5,21,4,12.5,"nanHunter (Star Wars: The Bad Batch)","Wrecker (Star Wars: The Bad Batch)","Omega (Star Wars: The Bad Batch)",8.50106380948635
"4110","EclipseKuran",7,7,1.75,1,14670,34423,18443,20727,1199,2722,1770.77777777778,1,1,1,NA,NA,NA,9.9391924771569
"4111","EclipseMidnight (EternalEclipse)",13,2.16666666666667,1.125,1,175,23081,1253,2960.07692307692,1130,419,2290.69230769231,1,3,1.92307692307692,NA,NA,NA,7.99297053450642
"4112","Edamessiah",1,1,1,1,30,30,30,30,3242,3242,3242,1,1,1,NA,NA,NA,3.40119738166216
"4113","EDelta88",1,1,1,1,21248,21248,21248,21248,2951,2951,2951,3,3,3,NA,NA,NA,9.96401805227616
"4114","EdenSummers",1,1,1,1,1018,1018,1018,1018,14268,14268,14268,10,10,10,NA,NA,NA,6.92559519711047
"4115","edgeofn1ght",10,3.33333333333333,1.16666666666667,1,355,4624,1123,1573.90909090909,1106,9835,7861.36363636364,1,7,1.72727272727273,"Obi-Wan Kenobi/Anakin SkywalkerObi-Wan Kenobi","Anakin SkywalkerObikin Events' Bingo 2022","Alternate Universe - Modern Setting",7.36131767058071
"4116","edgykid",1,1,1,1,2368,2368,2368,2368,1262,1262,1262,1,1,1,NA,NA,NA,7.7698009960039
"4117","edibna",2,1,1,1,1828,2368,2098,2098,10329,1607,5968,1,1,1,NA,NA,NA,7.64873978895624
"4118","editorbit",1,1,1,1,1177,1177,1177,1177,904,904,904,1,1,1,NA,NA,NA,7.07072410726028
"4119","editoress",2,1,1,1,534,783,658.5,658.5,1539,622,1080.5,1,1,1,NA,NA,NA,6.48996452118334
"4120","EdnaV",2,1,1,1,121,399,260,260,784,897,840.5,1,1,1,NA,NA,NA,5.56068163101553
"4121","eduardhanslick",1,1,1,1,84,84,84,84,3394,3394,3394,1,1,1,NA,NA,NA,4.43081679884331
"4122","EduardoAranha",1,1,1,1,277,277,277,277,8007,8007,8007,6,6,6,NA,NA,NA,5.62401750618734
"4123","Ee_Ayy",1,1,1,1,640,640,640,640,1511,1511,1511,1,1,1,NA,NA,NA,6.46146817635372
"4124","eechoco",1,1,1,1,508,508,508,508,1333,1333,1333,1,1,1,NA,NA,NA,6.23048144757848
"4125","eerian_sadow",1,1,1,1,117,468,292.5,292.5,198,200,199,1,1,1,NA,NA,NA,5.67846466667191
"4126","Efah",1,1,1,1,78,105,91.5,91.5,359,485,422,1,1,1,NA,NA,NA,4.51633897228148
"4127","Eff_Dragonkiller",1,1,1,1,2157,6153,4155,4155,1301,1409,1355,1,1,1,NA,NA,NA,8.33206770728955
"4128","effemera",5,1.66666666666667,1.16666666666667,1,609,17585,1408.5,4905.66666666667,1121,536,1488.33333333333,1,1,1,NA,NA,NA,8.498146278496
"4129","EffervescentAngel",1,1,1,1,105,105,105,105,235,235,235,1,1,1,NA,NA,NA,4.65396035015752
"4130","Effyeahrebelcaptain",1,1,1,1,639,639,639,639,2446,2446,2446,1,1,1,NA,NA,NA,6.45990445437753
"4131","egelantier",5,1.66666666666667,1,1,269,835,384,443.285714285714,100,700,386.428571428571,1,1,1,NA,NA,NA,6.09421451539307
"4132","egeria",10,3.33333333333333,1.4,1,237,8648,820,2402.18181818182,1137,3080,2185.36363636364,1,1,1,"Alternate Universe - Canon Divergence","Obi-Wan Kenobi/Anakin SkywalkerAnakin Skywalker","Obi-Wan KenobiEpistolary",7.78413269427226
"4133","eggelk",1,1,1,1,255,255,255,255,738,738,738,6,6,6,NA,NA,NA,5.54126354515843
"4134","Eggtoddy",4,4,1.33333333333333,1,29,588,431,341.8,2206,382,1093.2,1,2,1.2,"Baby Yoda","Din Djarin & Grogu","Boba Fett & Grogu",5.83422577068149
"4135","EHC",1,1,1,1,694,694,694,694,1014,1014,1014,1,1,1,NA,NA,NA,6.5424719605068
"4136","Eicinic",1,1,1,1,1056,1056,1056,1056,1162,1162,1162,1,1,1,NA,NA,NA,6.96224346426621
"4137","eightbots",1,1,1,1,76,76,76,76,1452,1452,1452,1,1,1,NA,NA,NA,4.33073334028633
"4138","eighth_chiharu",4,2,1,1,234,1651,468.5,705.5,1494,3253,2516.5,1,2,1.25,NA,NA,NA,6.55890677129287
"4139","Eilisande",7,1.4,1,1,49,1488,150,290.363636363636,14210,8587,8030.63636363636,1,2,1.18181818181818,"Alexsandr Kallus & Ahsoka TanoAlexsandr Kallus","Ahsoka TanoAlexsandr Kallus as Fulcrum","Alexsandr Kallus is a Mess",5.67113405597659
"4140","Einhorn",1,1,1,1,702,702,702,702,3047,3047,3047,1,1,1,NA,NA,NA,6.55393340402581
"4141","Eirenare",4,1,1,1,193,922,470,513.75,1231,888,676.75,1,1,1,NA,NA,NA,6.24173676581044
"4142","EireneShulah",3,1.5,1,1,74,216,74,121.333333333333,1348,987,1362.66666666667,1,1,1,NA,NA,NA,4.79854157896863
"4143","EirianErisdar",3,3,3,1,623,2990,1094,1338,14479,797,4750.36363636364,1,8,2.63636363636364,NA,NA,NA,7.19893124068817
"4144","Eiriis",1,1,1,1,411,411,411,411,2371,2371,2371,1,1,1,NA,NA,NA,6.01859321449623
"4145","eirtae",1,1,1,1,581,581,581,581,947,947,947,1,1,1,NA,NA,NA,6.36475075685191
"4146","Eiryia",2,2,1,1,796,1043,919.5,919.5,3362,9271,6316.5,1,2,1.5,NA,NA,NA,6.82383004404438
"4147","Eisenschrott",1,1,1,1,341,341,341,341,1188,1188,1188,1,1,1,NA,NA,NA,5.83188247728352
"4148","Eisoj5",2,1,1,1,1159,11889,6524,6524,20767,2445,11606,1,13,7,NA,NA,NA,8.78324296374091
"4149","ejahdii",2,2,1,1,310,1532,921,921,1762,9366,5564,1,6,3.5,NA,NA,NA,6.82546003625531
"4150","EjBlaKit",4,2,1,1,443,1064,928.5,841,1232,4817,2181,1,2,1.25,NA,NA,NA,6.73459165997295
"4151","ejejie",3,1.5,1,1,805,17569,4148,7507.33333333333,10724,8449,7173.66666666667,1,2,1.33333333333333,NA,NA,NA,8.92363559958886
"4152","Ekaterin69",5,1.66666666666667,1.16666666666667,1,266,684,514,495.285714285714,0,4901,705.571428571429,1,1,1,"Armitage Hux/Ben Solo","Kylo Ren","Armitage Hux/Kylo RenArmitage Hux",6.20513479662971
"4153","ekayla",9,9,1.125,1,110,1001,499.5,515.2,1946,851,3188,1,5,1.4,NA,NA,NA,6.24455517479014
"4154","Ekevka",14,2.8,1.13333333333333,1,40,511,149,187.8,100,902,809.666666666667,1,1,1,NA,NA,NA,5.23537756677416
"4155","EKGandthemonitor",1,1,1,1,667,667,667,667,926,926,926,1,1,1,NA,NA,NA,6.50279004591562
"4156","El_Ray",4,4,1.33333333333333,1,51,783,131.5,274.25,1144,891,1437.5,1,1,1,NA,NA,NA,5.61404009915534
"4157","Eladar",4,2,2,1,148,346,214,231,1369,955,868.4,1,1,1,NA,NA,NA,5.44241771052179
"4158","elainebarrish",1,1,1,1,337,337,337,337,2585,2585,2585,1,1,1,NA,NA,NA,5.82008293035236
"4159","elaineofshalott (LadyofMisrule)",1,1,1,1,695,695,695,695,43,43,43,1,1,1,NA,NA,NA,6.54391184556479
"4160","ElanaBrooks",1,1,1,1,638,638,638,638,37322,37322,37322,3,3,3,NA,NA,NA,6.45833828334479
"4161","elance (elwinfortuna)",1,1,1,1,1392,2725,2058.5,2058.5,342,818,580,1,1,1,NA,NA,NA,7.62973284120996
"4162","Elasmo",1,1,1,1,252,252,252,252,586,586,586,1,1,1,"CC-2224","Cody/Obi-Wan Kenobi","Obi-Wan Kenobi & Ahsoka Tano",5.52942908751142
"4163","Elayna",12,1,1,1,245,1387,873.5,878,1076,6904,2562.58333333333,1,5,1.33333333333333,NA,NA,NA,6.77764659363512
"4164","ElbridgeGerry (MorwenSteelsheen)",5,2.5,1.16666666666667,1,157,844,367,395.428571428571,1228,484,1312.85714285714,1,2,1.14285714285714,NA,NA,NA,5.97997016768225
"4165","ElbyWoggit",1,1,1,1,159,159,159,159,2105,2105,2105,1,1,1,NA,NA,NA,5.06890420222023
"4166","EldarMelda",2,1,1,1,6,736,371,371,1614,2501,2057.5,1,1,1,NA,NA,NA,5.91620206260743
"4167","elderbwrry",1,1,1,1,267,267,267,267,2976,2976,2976,1,1,1,NA,NA,NA,5.58724865840025
"4168","Eldhoron",1,1,1,1,197,197,197,197,1155,1155,1155,1,1,1,NA,NA,NA,5.28320372873799
"4169","eldritchopossum",11,3.66666666666667,1.77777777777778,1.06666666666667,278,6650,2618,2709.88235294118,1060,855,1316.52941176471,1,1,1,NA,NA,NA,7.90466050073258
"4170","EldritchSandwich",1,1,1,1,1228,1228,1228,1228,1056,1056,1056,1,1,1,NA,NA,NA,7.11314210870709
"4171","EleanorSmith",2,1,1,1,56,87,71.5,71.5,1591,477,1034,1,1,1,NA,NA,NA,4.26969744969996
"4172","electrageira",2,1,1,1,1460,1921,1690.5,1690.5,1839,1872,1855.5,1,1,1,NA,NA,NA,7.43277962214794
"4173","electricalsquid (orphan_account)",1,1,1,1,18,18,18,18,65,65,65,1,1,1,NA,NA,NA,2.89037175789616
"4174","Electricboa",5,1,1,1,650,4376,1241,1834.2,11633,5538,8828.4,1,8,3.4,NA,NA,NA,7.51436369812484
"4175","electro_echoes",3,1.5,1,1,143,531,216.5,276.75,0,1693,1197.25,1,1,1,NA,NA,NA,5.62311457158875
"4176","Electrodos17",1,1,1,1,177,177,177,177,9,9,9,1,1,1,NA,NA,NA,5.17614973257383
"4177","EleenaDume",2,2,2,1,329,751,501,503.2,1554,2393,2044,1,1,1,NA,NA,NA,6.22098770538623
"4178","Elefwin",2,1,1,1,63,411,237,237,321,605,463,1,1,1,NA,NA,NA,5.46806014113513
"4179","ElegyGoldsmith",1,1,1,1,781,781,781,781,1116,1116,1116,1,1,1,NA,NA,NA,6.66057514983969
"4180","Elektra Pendragon (elekdragon)",12,2,1,1,28,4363,529,773,0,978,1064.21428571429,1,1,1,NA,NA,NA,6.65027904858742
"4181","elenapadmeamidala",1,1,1,1,859,859,859,859,64789,64789,64789,12,12,12,NA,NA,NA,6.75576892198425
"4182","ElenAranel",1,1,1,1,783,783,783,783,1049,1049,1049,1,1,1,NA,NA,NA,6.6631326959908
"4183","elenathehun",14,2.8,1.18333333333333,1,102,21731,523.5,2473,1317,9373,4144.92857142857,1,7,1.71428571428571,NA,NA,NA,7.81318726752142
"4184","Elendiliel",52,17.3333333333333,2.11904761904762,1.01960784313725,7,677,79.5,109.914893617021,1003,923,3556.32978723404,1,7,1.37234042553191,NA,NA,NA,4.69970637194572
"4185","Elenhin",1,1,1,1,199,199,199,199,294,294,294,2,2,2,NA,NA,NA,5.29330482472449
"4186","elenorasweet",2,1,1,1,1815,3743,2779,2779,28,67,47.5,1,5,3,NA,NA,NA,7.9298464297425
"4187","Elenothar",2,1,1,1,5931,9729,7830,7830,14675,1492,8083.5,1,1,1,NA,NA,NA,8.96571778898485
"4188","Eleonora_Alva",19,2.71428571428571,1.07142857142857,1,35,303,122,131.6,0,908,3313.85,1,9,1.8,"Winter Temporary Fandom Kombat 2023","Alternate Universe","Unresolved Romantic Tension",4.87976701889122
"4189","EleonoreWiedrich",1,1,1,1,328,328,328,328,12988,12988,12988,4,4,4,NA,NA,NA,5.79301360838414
"4190","elephantastic",1,1,1,1,725,725,725,725,1065,1065,1065,1,1,1,NA,NA,NA,6.58617165485467
"4191","Elephino",1,1,1,1,1015,1015,1015,1015,1238,1238,1238,2,2,2,NA,NA,NA,6.92264389147589
"4192","Elerina18",1,1,1,1,182,182,182,182,20402,20402,20402,4,4,4,NA,NA,NA,5.2040066870768
"4193","EletainWrites",4,2,1,1,97,794,564,504.75,0,5359,1466,1,1,1,NA,NA,NA,6.22406325719295
"4194","Eleutherios",1,1,1,1,424,424,424,424,340,340,340,1,1,1,NA,NA,NA,6.04973345523196
"4195","ElfMaidenOfLight",5,1.66666666666667,1,1,434,847,648,666.6,1302,7809,3733.8,1,4,1.6,NA,NA,NA,6.50219016587364
"4196","ElfofCave",4,2,1,1,762,1922,1287,1314.5,16,39,27.25,1,1,1,NA,NA,NA,7.18121164416994
"4197","Elfomanka",1,1,1,1,775,775,775,775,829,829,829,1,1,1,NA,NA,NA,6.65286302935335
